ID	ID_incident	date_published	data_source	source_type	alert_type	product_categoty	product	origin_country	origin_country_EU	notified_country	notified_country_EU	hazard_description	hazard_group	summary	food_feed_fcm	date_published_year	date_published_month	date_published_year_month	date_published_quarter	date_published_year_quarter	contaminant	contaminant2	long.origin	lat.origin	long.notified	lat.notified
107794	107794	2019-02-22	BVL Recalls (Germany)	Official	recall	fruits and vegetables	muesli	Germany	EU	Germany	EU	foreign body	foreign bodies	foreign body: baby dream-baby-cereal & baby dream children-fruits-muesli with mango and raspberry	food	2019	02	2019-02	Q1	2019-Q1	other foreign body	other foreign body	10.38577693	51.10697903	10.38577693	51.10697903
107797	107797	2019-02-22	BVL Recalls (Germany)	Official	recall	cereals and bakery products	corn	Germany	EU	Germany	EU	foreign body	foreign bodies	foreign body: enjoyment plus salted corn waffles & enerbio corn waffles with sea salt	food	2019	02	2019-02	Q1	2019-Q1	metal	metal	10.38577693	51.10697903	10.38577693	51.10697903
107799	107799	2019-02-18	BVL Recalls (Germany)	Official	recall	fruits and vegetables	glass mill sort pepper pepper sea salt	Germany	EU	Germany	EU	glass	foreign bodies	glass: kania glass-ceramic mill; sorts of pepper-black; pepper-colorful; sea salt	food	2019	02	2019-02	Q1	2019-Q1	glass	glass	10.38577693	51.10697903	10.38577693	51.10697903
107994	107994	2018-12-05	AFSCA Recalls (Belgium)	Official	recall	cocoa and cocoa preparations; coffee and tea	milk chocolate	Belgium	EU	Belgium	EU	particles	foreign bodies	particles: milk chocolate	food	2018	12	2018-12	Q4	2018-Q4	plastic	plastic	4.64064572	50.63981435	4.64064572	50.63981435
110271	110271	2018-11-30	NVWA Recalls (Netherlands)	Official	recall	nuts; nut products and seeds	hazelnut	Netherlands	EU	Netherlands	EU	plastic	foreign bodies	plastic: hazelnut melkchocoladeletter	food	2018	11	2018-11	Q4	2018-Q4	plastic	plastic	5.2814735	52.10080804	5.2814735	52.10080804
108008	108008	2018-11-20	AFSCA Recalls (Belgium)	Official	recall	poultry meat and poultry meat products	chicken	Belgium	EU	Belgium	EU	pieces of glass	foreign bodies	pieces of glass: chicken salad	food	2018	11	2018-11	Q4	2018-Q4	glass	glass	4.64064572	50.63981435	4.64064572	50.63981435
107812	107812	2018-11-06	BVL Recalls (Germany)	Official	recall	fruits and vegetables	asparagus	Germany	EU	Germany	EU	glass fragments	foreign bodies	glass fragments: kings crown asparagus sections	food	2018	11	2018-11	Q4	2018-Q4	glass	glass	10.38577693	51.10697903	10.38577693	51.10697903
110294	110294	2018-10-02	NVWA Recalls (Netherlands)	Official	recall	milk and milk products	cheese	Netherlands	EU	Netherlands	EU	fragments	foreign bodies	fragments: young matured cheese	food	2018	10	2018-10	Q4	2018-Q4	other foreign body	other foreign body	5.2814735	52.10080804	5.2814735	52.10080804
108044	108044	2018-08-14	AFSCA Recalls (Belgium)	Official	recall	meat and meat products (other than poultry)	meat product product	Belgium	EU	Belgium	EU	blue plastic	foreign bodies	blue plastic: meat product - product name	food	2018	08	2018-08	Q3	2018-Q3	plastic	plastic	4.64064572	50.63981435	4.64064572	50.63981435
108047	108047	2018-08-03	AFSCA Recalls (Belgium)	Official	recall	nuts; nut products and seeds	pumpkin	Belgium	EU	Belgium	EU	possible presence of glass	foreign bodies	possible presence of glass: the company's wholefoodsreminder pumpkin seeds european.	food	2018	08	2018-08	Q3	2018-Q3	glass	glass	4.64064572	50.63981435	4.64064572	50.63981435
107818	107818	2018-08-02	BVL Recalls (Germany)	Official	recall	fruits and vegetables	tomato	Germany	EU	Germany	EU	the affected product plastic foreign body	foreign bodies	the affected product plastic foreign body: italiamo chopped tomatoes in tomato juice with basil; 400g	food	2018	08	2018-08	Q3	2018-Q3	plastic	plastic	10.38577693	51.10697903	10.38577693	51.10697903
108052	108052	2018-07-25	AFSCA Recalls (Belgium)	Official	recall	nuts; nut products and seeds	coconut	Belgium	EU	Belgium	EU	metal particles	foreign bodies	metal particles: coconut	food	2018	07	2018-07	Q3	2018-Q3	metal	metal	4.64064572	50.63981435	4.64064572	50.63981435
110358	110358	2018-06-15	NVWA Recalls (Netherlands)	Official	recall	fruits and vegetables	tomato	Netherlands	EU	Netherlands	EU	important safety alertwood	foreign bodies	important safety alertwood: tomato	food	2018	06	2018-06	Q2	2018-Q2	wood	other foreign body	5.2814735	52.10080804	5.2814735	52.10080804
108072	108072	2018-06-14	AFSCA Recalls (Belgium)	Official	recall	crustaceans and products thereof	shrimp	Belgium	EU	Belgium	EU	broken glass	foreign bodies	broken glass: shrimp	food	2018	06	2018-06	Q2	2018-Q2	glass	glass	4.64064572	50.63981435	4.64064572	50.63981435
108075	108075	2018-06-13	AFSCA Recalls (Belgium)	Official	recall	cocoa and cocoa preparations; coffee and tea	bakery product	Belgium	EU	Belgium	EU	plastic	foreign bodies	plastic: white chocolate and cookie dough vitamin and protein bar	food	2018	06	2018-06	Q2	2018-Q2	plastic	plastic	4.64064572	50.63981435	4.64064572	50.63981435
108076	108076	2018-06-08	AFSCA Recalls (Belgium)	Official	recall	honey and royal jelly	jar	Belgium	EU	Belgium	EU	glass pieces	foreign bodies	glass pieces: jars	food	2018	06	2018-06	Q2	2018-Q2	glass	glass	4.64064572	50.63981435	4.64064572	50.63981435
108078	108078	2018-06-01	AFSCA Recalls (Belgium)	Official	recall	non-alcoholic beverages	bottle	Belgium	EU	Belgium	EU	plastic	foreign bodies	plastic: bottles	food	2018	06	2018-06	Q2	2018-Q2	plastic	plastic	4.64064572	50.63981435	4.64064572	50.63981435
110362	110362	2018-05-29	NVWA Recalls (Netherlands)	Official	recall	alcoholic beverages	beer	Netherlands	EU	Netherlands	EU	glass fragments	foreign bodies	glass fragments: beer traps	food	2018	05	2018-05	Q2	2018-Q2	glass	glass	5.2814735	52.10080804	5.2814735	52.10080804
108080	108080	2018-05-25	AFSCA Recalls (Belgium)	Official	recall	fruits and vegetables	apricot	Belgium	EU	Belgium	EU	pieces of glass	foreign bodies	pieces of glass: extra jam apricot brand organic garden	food	2018	05	2018-05	Q2	2018-Q2	glass	glass	4.64064572	50.63981435	4.64064572	50.63981435
108082	108082	2018-05-25	AFSCA Recalls (Belgium)	Official	recall	fruits and vegetables	apricot	Belgium	EU	Belgium	EU	pieces of glass	foreign bodies	pieces of glass: extra jam apricot	food	2018	05	2018-05	Q2	2018-Q2	glass	glass	4.64064572	50.63981435	4.64064572	50.63981435
108086	108086	2018-05-09	AFSCA Recalls (Belgium)	Official	recall	cocoa and cocoa preparations; coffee and tea	chocolate	Belgium	EU	Belgium	EU	plastic	foreign bodies	plastic: dark chocolate	food	2018	05	2018-05	Q2	2018-Q2	plastic	plastic	4.64064572	50.63981435	4.64064572	50.63981435
110381	110381	2018-04-14	NVWA Recalls (Netherlands)	Official	recall	cocoa and cocoa preparations; coffee and tea	chocolate	Netherlands	EU	Netherlands	EU	glass	foreign bodies	glass: reject chocolate spread	food	2018	04	2018-04	Q2	2018-Q2	glass	glass	5.2814735	52.10080804	5.2814735	52.10080804
108107	108107	2018-04-03	AFSCA Recalls (Belgium)	Official	recall	non-alcoholic beverages	bottle	Belgium	EU	Belgium	EU	particles	foreign bodies	particles: bottles	food	2018	04	2018-04	Q2	2018-Q2	glass	glass	4.64064572	50.63981435	4.64064572	50.63981435
110388	110388	2018-04-03	NVWA Recalls (Netherlands)	Official	recall	alcoholic beverages	beer	Netherlands	EU	Netherlands	EU	pieces of glass	foreign bodies	pieces of glass: beer traps	food	2018	04	2018-04	Q2	2018-Q2	glass	glass	5.2814735	52.10080804	5.2814735	52.10080804
108112	108112	2018-03-14	AFSCA Recalls (Belgium)	Official	recall	nuts; nut products and seeds	hazelnut	Belgium	EU	Belgium	EU	plastic	foreign bodies	plastic: burger hazelnuts:	food	2018	03	2018-03	Q1	2018-Q1	plastic	plastic	4.64064572	50.63981435	4.64064572	50.63981435
108113	108113	2018-03-13	AFSCA Recalls (Belgium)	Official	recall	fruits and vegetables	onion	Belgium	EU	Belgium	EU	plastic	foreign bodies	plastic: onions	food	2018	03	2018-03	Q1	2018-Q1	plastic	plastic	4.64064572	50.63981435	4.64064572	50.63981435
108119	108119	2018-02-27	AFSCA Recalls (Belgium)	Official	recall	cereals and bakery products	cracker	Belgium	EU	Belgium	EU	foreignbody type glass	foreign bodies	foreignbody type glass: crackers	food	2018	02	2018-02	Q1	2018-Q1	glass	glass	4.64064572	50.63981435	4.64064572	50.63981435
107840	107840	2018-02-07	BVL Recalls (Germany)	Official	recall	fruits and vegetables	grape	Germany	EU	Germany	EU	sparkling disney mickey mouse grape	foreign bodies	sparkling disney mickey mouse grape: grape	food	2018	02	2018-02	Q1	2018-Q1	rodents	other foreign body	10.38577693	51.10697903	10.38577693	51.10697903
107841	107841	2018-01-30	BVL Recalls (Germany)	Official	recall	fruits and vegetables	asparagus	Germany	EU	Germany	EU	glass	foreign bodies	glass: kingpeeled s crown asparagus sections; hand; white; with heads	food	2018	01	2018-01	Q1	2018-Q1	glass	glass	10.38577693	51.10697903	10.38577693	51.10697903
108124	108124	2018-01-30	AFSCA Recalls (Belgium)	Official	recall	herbs and spices	ginger	Belgium	EU	Belgium	EU	glass pieces	foreign bodies	glass pieces: sushigari ginger:	food	2018	01	2018-01	Q1	2018-Q1	glass	glass	4.64064572	50.63981435	4.64064572	50.63981435
108135	108135	2017-11-11	AFSCA Recalls (Belgium)	Official	recall	fruits and vegetables	tomato	Belgium	EU	Belgium	EU	foreign body	foreign bodies	foreign body: cherry tomatoes	food	2017	11	2017-11	Q4	2017-Q4	other foreign body	other foreign body	4.64064572	50.63981435	4.64064572	50.63981435
107845	107845	2017-10-21	BVL Recalls (Germany)	Official	recall	fruits and vegetables	mushroom	Germany	EU	Germany	EU	foreign bodies	foreign bodies	"foreign bodies: mushrooms 1.choice; sliced; brand ""kings crown"""	food	2017	10	2017-10	Q4	2017-Q4	glass	glass	10.38577693	51.10697903	10.38577693	51.10697903
107850	107850	2017-05-15	BVL Recalls (Germany)	Official	recall	herbs and spices	premium gherkin spice	Germany	EU	Germany	EU	glass shards	foreign bodies	glass shards: kclassic premium gherkins; with fine spices	food	2017	05	2017-05	Q2	2017-Q2	glass	glass	10.38577693	51.10697903	10.38577693	51.10697903
108169	108169	2017-04-18	AFSCA Recalls (Belgium)	Official	recall	nuts; nut products and seeds	hazelnut	Belgium	EU	Belgium	EU	glass pieces	foreign bodies	glass pieces: chocolate paste milk chocolate-hazelnut	food	2017	04	2017-04	Q2	2017-Q2	glass	glass	4.64064572	50.63981435	4.64064572	50.63981435
108176	108176	2017-03-02	AFSCA Recalls (Belgium)	Official	recall	fruits and vegetables	lotus	Belgium	EU	Belgium	EU	metal particles	foreign bodies	metal particles: crunchy lotus	food	2017	03	2017-03	Q1	2017-Q1	metal	metal	4.64064572	50.63981435	4.64064572	50.63981435
108182	108182	2016-12-22	AFSCA Recalls (Belgium)	Official	recall	fruits and vegetables	vegetable	Belgium	EU	Belgium	EU	metal particles	foreign bodies	metal particles: dried vegetables gourmet tipiak	food	2016	12	2016-12	Q4	2016-Q4	metal	metal	4.64064572	50.63981435	4.64064572	50.63981435
107853	107853	2016-07-04	BVL Recalls (Germany)	Official	recall	crustaceans and products thereof	beetroot	Germany	EU	Germany	EU	glass	foreign bodies	glass: delicatessen beetroot balls	food	2016	07	2016-07	Q3	2016-Q3	glass	glass	10.38577693	51.10697903	10.38577693	51.10697903
108209	108209	2016-06-24	AFSCA Recalls (Belgium)	Official	recall	cocoa and cocoa preparations; coffee and tea	milk chocolate	Belgium	EU	Belgium	EU	blue plastic	foreign bodies	blue plastic: milk chocolate	food	2016	06	2016-06	Q2	2016-Q2	plastic	plastic	4.64064572	50.63981435	4.64064572	50.63981435
108214	108214	2016-03-24	AFSCA Recalls (Belgium)	Official	recall	fruits and vegetables	fig	Belgium	EU	Belgium	EU	pieces of glass	foreign bodies	pieces of glass: gr figs.	food	2016	03	2016-03	Q1	2016-Q1	glass	glass	4.64064572	50.63981435	4.64064572	50.63981435
108227	108227	2016-02-23	AFSCA Recalls (Belgium)	Official	recall	cocoa and cocoa preparations; coffee and tea	chocolate	Belgium	EU	Belgium	EU	plastic	foreign bodies	plastic: chocolate factory	food	2016	02	2016-02	Q1	2016-Q1	plastic	plastic	4.64064572	50.63981435	4.64064572	50.63981435
107471	07471	2019-09-05	Australia Food Agency Recalls	Official	recall	fruits and vegetables	pepper	Australia	non_EU	Australia	non_EU	plastic fragments	foreign bodies	plastic fragments: community co peppers and salts	food	2019	09	2019-09	Q3	2019-Q3	plastic	plastic	134.49099877	-25.73288736	134.49099877	-25.73288736
107496	107496	2019-05-22	Australia Food Agency Recalls	Official	recall	herbs and spices	sweet pepper	Australia	non_EU	Australia	non_EU	potential foreign material contamination	foreign bodies	potential foreign material contamination: inghams sweet chilli chicken kiev	food	2019	05	2019-05	Q2	2019-Q2	plastic	plastic	134.49099877	-25.73288736	134.49099877	-25.73288736
107526	107526	2019-01-21	Australia Food Agency Recalls	Official	recall	confectionery	food candy cane	Australia	non_EU	Australia	non_EU	plastic	foreign bodies	plastic: fabulous food company candy cane 40g	food	2019	01	2019-01	Q1	2019-Q1	plastic	plastic	134.49099877	-25.73288736	134.49099877	-25.73288736
107529	107529	2019-01-03	Australia Food Agency Recalls	Official	recall	nuts; nut products and seeds	beer nut	Australia	non_EU	Australia	non_EU	glass fragments	foreign bodies	glass fragments: hot spicy beer nuts	food	2019	01	2019-01	Q1	2019-Q1	glass	glass	134.49099877	-25.73288736	134.49099877	-25.73288736
107533	107533	2018-12-05	Australia Food Agency Recalls	Official	recall	nuts; nut products and seeds	nut	Australia	non_EU	Australia	non_EU	metal fragments	foreign bodies	metal fragments: charlesworth nuts	food	2018	12	2018-12	Q4	2018-Q4	metal	metal	134.49099877	-25.73288736	134.49099877	-25.73288736
107568	107568	2018-07-25	Australia Food Agency Recalls	Official	recall	fish and fish products	gold fish portion	Australia	non_EU	Australia	non_EU	Foreign Matter Contamination	foreign bodies	Foreign Matter Contamination: black & gold fish portions	food	2018	07	2018-07	Q3	2018-Q3	metal	metal	134.49099877	-25.73288736	134.49099877	-25.73288736
107572	107572	2018-07-13	Australia Food Agency Recalls	Official	recall	fruits and vegetables	mushroom	Australia	non_EU	Australia	non_EU	white plastic	foreign bodies	white plastic: sliced mushrooms - brown and white	food	2018	07	2018-07	Q3	2018-Q3	plastic	plastic	134.49099877	-25.73288736	134.49099877	-25.73288736
107583	107583	2018-05-18	Australia Food Agency Recalls	Official	recall	ices and desserts	mini vanilla ice cream	Australia	non_EU	Australia	non_EU	metal fragments	foreign bodies	metal fragments: coles mini classics vanilla ice cream	food	2018	05	2018-05	Q2	2018-Q2	metal	metal	134.49099877	-25.73288736	134.49099877	-25.73288736
107588	107588	2018-05-04	Australia Food Agency Recalls	Official	recall	ices and desserts	mini classic ice cream	Australia	non_EU	Australia	non_EU	metal fragments	foreign bodies	metal fragments: coles mini classics ice creams	food	2018	05	2018-05	Q2	2018-Q2	metal	metal	134.49099877	-25.73288736	134.49099877	-25.73288736
107592	107592	2018-04-06	Australia Food Agency Recalls	Official	recall	poultry meat and poultry meat products	sweet pepper	Australia	non_EU	Australia	non_EU	hard plastic	foreign bodies	hard plastic: inghams sweet chilli chicken breast tenders	food	2018	04	2018-04	Q2	2018-Q2	plastic	plastic	134.49099877	-25.73288736	134.49099877	-25.73288736
107661	107661	2017-01-18	Australia Food Agency Recalls	Official	recall	cereals and bakery products	bakery product	Australia	non_EU	Australia	non_EU	foreign matter contamination	foreign bodies	foreign matter contamination: target cookie mix in mason jars	food	2017	01	2017-01	Q1	2017-Q1	insects	insects	134.49099877	-25.73288736	134.49099877	-25.73288736
107658	107658	2017-01-06	Australia Food Agency Recalls	Official	recall	prepared dishes and snacks	eye crunch hash browns	United States of America	non_EU	Australia	non_EU	blue plastic	foreign bodies	blue plastic: birds eye golden crunch hash browns	food	2017	01	2017-01	Q1	2017-Q1	plastic	plastic	-112.46167057	45.67955203	134.49099877	-25.73288736
107676	107676	2016-10-14	Australia Food Agency Recalls	Official	recall	meat and meat products (other than poultry)	pork	Australia	non_EU	Australia	non_EU	metal fragments	foreign bodies	metal fragments: woolworths singleton australian pork; lamb and beef mince	food	2016	10	2016-10	Q4	2016-Q4	metal	metal	134.49099877	-25.73288736	134.49099877	-25.73288736
107677	107677	2016-09-29	Australia Food Agency Recalls	Official	recall	cereals and bakery products	bakery product	Australia	non_EU	Australia	non_EU	metal pieces	foreign bodies	metal pieces: quality bakers australia bread rolls	food	2016	09	2016-09	Q3	2016-Q3	metal	metal	134.49099877	-25.73288736	134.49099877	-25.73288736
107700	107700	2016-03-10	Australia Food Agency Recalls	Official	recall	other food product / mixed	soybean	Australia	non_EU	Australia	non_EU	metal fragments	foreign bodies	metal fragments: chung hing fresh tofu and super fresh tofu	food	2016	03	2016-03	Q1	2016-Q1	metal	metal	134.49099877	-25.73288736	134.49099877	-25.73288736
134957	134957	2019-10-11	RASFF Portal	Official	information for follow-up	meat and meat products (other than poultry)	beef	Italy	EU	France	EU	plastic fragments	foreign bodies	plastic fragments: frozen minced beef	food	2019	10	2019-10	Q4	2019-Q4	plastic	plastic	12.07000946	42.79663568	2.53618475	46.18700581
134979	134979	2019-10-10	RASFF Portal	Official	information for attention	fruits and vegetables	salmon	Belgium	EU	Belgium	EU	glass fragments	foreign bodies	glass fragments: salmon and spinach linguine	food	2019	10	2019-10	Q4	2019-Q4	glass	glass	4.64064572	50.63981435	4.64064572	50.63981435
135023	135023	2019-10-07	RASFF Portal	Official	alert	fruits and vegetables	onion	Netherlands	EU	Netherlands	EU	metal fragments	foreign bodies	metal fragments: crispy fried onions	food	2019	10	2019-10	Q4	2019-Q4	metal	metal	5.2814735	52.10080804	5.2814735	52.10080804
134911	134911	2019-09-27	RASFF Portal	Official	alert	fruits and vegetables	syrup	Germany	EU	Netherlands	EU	metal fragments	foreign bodies	metal fragments: glucose syrup	food	2019	09	2019-09	Q3	2019-Q3	metal	metal	10.38577693	51.10697903	5.2814735	52.10080804
134915	134915	2019-09-27	RASFF Portal	Official	alert	other food product / mixed	gyro	Germany	EU	Germany	EU	plastic fragments	foreign bodies	plastic fragments: frozen vegetarian gyros	food	2019	09	2019-09	Q3	2019-Q3	plastic	plastic	10.38577693	51.10697903	10.38577693	51.10697903
134507	134507	2019-09-24	RASFF Portal	Official	alert	fruits and vegetables	pineapple	China	non_EU	Netherlands	EU	metal wires	foreign bodies	metal wires: canned pineapple pieces	food	2019	09	2019-09	Q3	2019-Q3	metal	metal	103.81907385	36.56176801	5.2814735	52.10080804
134521	134521	2019-09-23	RASFF Portal	Official	information for follow-up	nuts; nut products and seeds	bakery product	Denmark	EU	Denmark	EU	infested with insects	foreign bodies	infested with insects: bitter almond pastry	food	2019	09	2019-09	Q3	2019-Q3	insects	insects	10.02799418	55.98126391	10.02799418	55.98126391
134538	134538	2019-09-20	RASFF Portal	Official	information for attention	milk and milk products	cheese	Italy	EU	France	EU	foreign body	foreign bodies	foreign body: mozzarella cheese	food	2019	09	2019-09	Q3	2019-Q3	metal	metal	12.07000946	42.79663568	2.53618475	46.18700581
134612	134612	2019-09-13	RASFF Portal	Official	information for follow-up	fruits and vegetables	chickpea	Italy	EU	Italy	EU	infested with insects	foreign bodies	infested with insects: chickpea flour	food	2019	09	2019-09	Q3	2019-Q3	insects	insects	12.07000946	42.79663568	12.07000946	42.79663568
134652	134652	2019-09-10	RASFF Portal	Official	information for attention	prepared dishes and snacks	bakery product	Germany	EU	Germany	EU	foreign body	foreign bodies	foreign body: frozen pizza	food	2019	09	2019-09	Q3	2019-Q3	plastic	plastic	10.38577693	51.10697903	10.38577693	51.10697903
134669	134669	2019-09-09	RASFF Portal	Official	alert	meat and meat products (other than poultry)	meat product	Poland	EU	Poland	EU	metal pieces	foreign bodies	metal pieces: sausages	food	2019	09	2019-09	Q3	2019-Q3	metal	metal	19.39011841	52.12759537	19.39011841	52.12759537
134698	134698	2019-09-06	RASFF Portal	Official	information for attention	cereals and bakery products	corn	Italy	EU	Italy	EU	metal wires	foreign bodies	metal wires: organic corn crackers	food	2019	09	2019-09	Q3	2019-Q3	metal	metal	12.07000946	42.79663568	12.07000946	42.79663568
134736	134736	2019-09-04	RASFF Portal	Official	information for attention	fruits and vegetables	chickpea	Turkey	non_EU	Denmark	EU	infested with insects	foreign bodies	infested with insects: organic chickpeas	food	2019	09	2019-09	Q3	2019-Q3	insects	insects	35.16895529	39.06160342	10.02799418	55.98126391
134741	134741	2019-09-03	RASFF Portal	Official	border rejection	nuts; nut products and seeds	sesame	Uganda	non_EU	Germany	EU	dead insects	foreign bodies	dead insects: sesame seeds	food	2019	09	2019-09	Q3	2019-Q3	insects	insects	32.36907536	1.27469024	10.38577693	51.10697903
134749	134749	2019-09-03	RASFF Portal	Official	border rejection	nuts; nut products and seeds	sesame	Uganda	non_EU	Germany	EU	infested with insects	foreign bodies	infested with insects: sesame seeds	food	2019	09	2019-09	Q3	2019-Q3	insects	insects	32.36907536	1.27469024	10.38577693	51.10697903
134759	134759	2019-09-02	RASFF Portal	Official	border rejection	nuts; nut products and seeds	sesame	Uganda	non_EU	Germany	EU	infested with insects	foreign bodies	infested with insects: sesame seeds	food	2019	09	2019-09	Q3	2019-Q3	insects	insects	32.36907536	1.27469024	10.38577693	51.10697903
134761	134761	2019-09-02	RASFF Portal	Official	border rejection	nuts; nut products and seeds	sesame	Uganda	non_EU	Germany	EU	infested with insects	foreign bodies	infested with insects: sesame seeds	food	2019	09	2019-09	Q3	2019-Q3	insects	insects	32.36907536	1.27469024	10.38577693	51.10697903
134802	134802	2019-08-28	RASFF Portal	Official	information for attention	meat and meat products (other than poultry)	beef	Croatia	EU	Hungary	EU	foreign body	foreign bodies	foreign body: chilled minced beef	food	2019	08	2019-08	Q3	2019-Q3	other foreign body	other foreign body	16.40413079	45.08047284	19.39559381	47.16277712
134828	134828	2019-08-26	RASFF Portal	Official	alert	fruits and vegetables	vegetable	France	EU	Germany	EU	glass fragments	foreign bodies	glass fragments: canned vegetables	food	2019	08	2019-08	Q3	2019-Q3	glass	glass	2.53618475	46.18700581	10.38577693	51.10697903
134834	134834	2019-08-26	RASFF Portal	Official	border rejection	dietetic foods; food supplements; fortified foods	glucosamine sulphate	China	non_EU	United Kingdom	EU	dead insects	foreign bodies	dead insects: glucosamine sulphate	food	2019	08	2019-08	Q3	2019-Q3	insects	insects	103.81907385	36.56176801	-2.86563362	54.12387156
134852	134852	2019-08-23	RASFF Portal	Official	information for attention	soups; broths; sauces and condiments	pasta sauce glass jar	Italy	EU	Sweden	EU	glass fragments	foreign bodies	glass fragments: pasta sauce in glass jars	food	2019	08	2019-08	Q3	2019-Q3	glass	glass	12.07000946	42.79663568	16.74371219	62.79232016
134037	134037	2019-08-21	RASFF Portal	Official	information for attention	fruits and vegetables	fruit jam glass jar	Belgium	EU	Germany	EU	glass fragments	foreign bodies	glass fragments: organic fruit jam in glass jar	food	2019	08	2019-08	Q3	2019-Q3	glass	glass	4.64064572	50.63981435	10.38577693	51.10697903
134040	134040	2019-08-21	RASFF Portal	Official	alert	cocoa and cocoa preparations; coffee and tea	coffee	Netherlands	EU	Greece	EU	glass fragments	foreign bodies	glass fragments: instant coffee	food	2019	08	2019-08	Q3	2019-Q3	glass	glass	5.2814735	52.10080804	22.95556207	39.07466973
134050	134050	2019-08-20	RASFF Portal	Official	alert	fruits and vegetables	tomato	Italy	EU	Sweden	EU	glass fragments	foreign bodies	glass fragments: tomato sauce	food	2019	08	2019-08	Q3	2019-Q3	glass	glass	12.07000946	42.79663568	16.74371219	62.79232016
134418	134418	2019-08-16	RASFF Portal	Official	information for follow-up	fruits and vegetables	spinach	Belgium	EU	Czech Republic	EU	rodent	foreign bodies	rodent: frozen spinach	food	2019	08	2019-08	Q3	2019-Q3	rodents	other foreign body	4.64064572	50.63981435	15.31240065	49.73341073
134441	134441	2019-08-13	RASFF Portal	Official	alert	fruits and vegetables	garlic	Italy	EU	Italy	EU	glass fragments	foreign bodies	glass fragments: garlic and chili in oil in glass jars	food	2019	08	2019-08	Q3	2019-Q3	glass	glass	12.07000946	42.79663568	12.07000946	42.79663568
134462	134462	2019-08-09	RASFF Portal	Official	alert	fruits and vegetables	garlic	Italy	EU	Switzerland	EU	glass fragments	foreign bodies	glass fragments: garlic and chili in oil in glass jars	food	2019	08	2019-08	Q3	2019-Q3	glass	glass	12.07000946	42.79663568	8.20866006	46.79785296
134473	134473	2019-08-09	RASFF Portal	Official	information for attention	meat and meat products (other than poultry)	meat product	France	EU	France	EU	foreign body	foreign bodies	foreign body: sliced dried sausage	food	2019	08	2019-08	Q3	2019-Q3	other foreign body	other foreign body	2.53618475	46.18700581	2.53618475	46.18700581
134062	134062	2019-08-08	RASFF Portal	Official	alert	meat and meat products (other than poultry)	turkey	Slovakia	EU	Hungary	EU	metal fragments	foreign bodies	metal fragments: chilled turkey meat preparation	food	2019	08	2019-08	Q3	2019-Q3	metal	metal	19.47905212	48.70547175	19.39559381	47.16277712
134073	134073	2019-08-07	RASFF Portal	Official	alert	meat and meat products (other than poultry)	deer	Italy	EU	Italy	EU	foreign body	foreign bodies	foreign body: deer salami	food	2019	08	2019-08	Q3	2019-Q3	other foreign body	other foreign body	12.07000946	42.79663568	12.07000946	42.79663568
134100	134100	2019-08-05	RASFF Portal	Official	alert	meat and meat products (other than poultry)	meat product	Poland	EU	Denmark	EU	metal fragments	foreign bodies	metal fragments: chilled sausages	food	2019	08	2019-08	Q3	2019-Q3	metal	metal	19.39011841	52.12759537	10.02799418	55.98126391
134141	134141	2019-08-01	RASFF Portal	Official	alert	fruits and vegetables	cherry	Netherlands	EU	Netherlands	EU	glass fragments	foreign bodies	glass fragments: cherries in syrup	food	2019	08	2019-08	Q3	2019-Q3	glass	glass	5.2814735	52.10080804	5.2814735	52.10080804
134144	134144	2019-08-01	RASFF Portal	Official	alert	fruits and vegetables	bakery product	Belgium	EU	Belgium	EU	glass fragments	foreign bodies	glass fragments: frozen lime cheesecakes	food	2019	08	2019-08	Q3	2019-Q3	glass	glass	4.64064572	50.63981435	4.64064572	50.63981435
134161	134161	2019-07-31	RASFF Portal	Official	alert	fruits and vegetables	tomato	Italy	EU	Germany	EU	glass fragments	foreign bodies	glass fragments: tomato sauce	food	2019	07	2019-07	Q3	2019-Q3	glass	glass	12.07000946	42.79663568	10.38577693	51.10697903
134163	134163	2019-07-31	RASFF Portal	Official	alert	cereals and bakery products	cookie	Netherlands	EU	Netherlands	EU	plastic fragments	foreign bodies	plastic fragments: cookies	food	2019	07	2019-07	Q3	2019-Q3	plastic	plastic	5.2814735	52.10080804	5.2814735	52.10080804
134180	134180	2019-07-30	RASFF Portal	Official	alert	cocoa and cocoa preparations; coffee and tea	bakery product	Germany	EU	Germany	EU	glass fragments	foreign bodies	glass fragments: organic chocolate pudding and red fruit jelly	food	2019	07	2019-07	Q3	2019-Q3	glass	glass	10.38577693	51.10697903	10.38577693	51.10697903
134199	134199	2019-07-29	RASFF Portal	Official	information for attention	prepared dishes and snacks	ravioli	Croatia	EU	Croatia	EU	glass fragments	foreign bodies	glass fragments: ravioli	food	2019	07	2019-07	Q3	2019-Q3	glass	glass	16.40413079	45.08047284	16.40413079	45.08047284
134203	134203	2019-07-29	RASFF Portal	Official	alert	fruits and vegetables	onion	Netherlands	EU	Germany	EU	metal pieces	foreign bodies	metal pieces: roasted onions	food	2019	07	2019-07	Q3	2019-Q3	metal	metal	5.2814735	52.10080804	10.38577693	51.10697903
