ID	ID_incident	date_published	data_source	source_type	alert_type	raw_text_product	product_categoty	product	origin_country	origin_country_EU	notified_country	notified_country_EU	hazard_description	hazard_group	summary	food_feed_fcm	date_published_year	date_published_month	date_published_year_month	date_published_quarter	date_published_year_quarter	long.origin	lat.origin	long.notified	lat.notified	long.origin.rand	lat.origin.rand	long.notified.rand	lat.notified.rand	contaminant	contaminant2
142188	142188	2018-11-22	BLV (Switzerland)	Official	recall	saving the product gets DESPAR Panettone with hazelnut icing back	nuts; nut products and seeds	hazelnut	Switzerland	EU	Switzerland	EU	impurities	foreign bodies	impurities: hazelnut icing	food	2018	11	2018-11	Q4	2018-Q4	8.20866006	46.79785296	8.20866006	46.79785296	7.485646613337672	46.06841379731998	7.191154687431418	46.916616965580495	other foreign body	other foreign body
142204	142204	2018-06-05	BLV (Switzerland)	Official	recall	Meat drying facility Churwalden AG calls the product minipic back	meat and meat products (other than poultry)	bakery product	Switzerland	EU	Switzerland	EU	blue hard plastic	foreign bodies	blue hard plastic: meat snacks minipic	food	2018	06	2018-06	Q2	2018-Q2	8.20866006	46.79785296	8.20866006	46.79785296	7.5054546293906865	47.204079450135204	8.14486046300419	46.710580572810784	plastic	plastic
142942	142942	2017-07-26	Food Poisoning Bulletin (US)	Others	outbreak	California Warns about Hantavirus After One Person Diagnosed	meat and meat products (other than poultry)	deer	United States of America	non_EU	United States of America	non_EU	particularly deer mice	foreign bodies	particularly deer mice: particularly deer mice	food	2017	07	2017-07	Q3	2017-Q3	-112.46167057	45.67955203	-112.46167057	45.67955203	-161.88485463207655	70.1245789916185	-113.95555280500831	34.63747959739004	other foreign body	other foreign body
140651	140651	2019-10-25	Food Poisoning Bulletin (US)	Others	recall	FDA Warns Consumers About Nitrosamines in Zantac	fruits and vegetables	offals	United States of America	non_EU	United States of America	non_EU	impurities	foreign bodies	impurities: heart failure medicines	food	2019	10	2019-10	Q4	2019-Q4	-112.46167057	45.67955203	-112.46167057	45.67955203	-162.35699610366282	68.12337056125307	-84.87454644699338	35.653525462373906	other foreign body	other foreign body
140737	140737	2019-09-05	Food Poisoning Bulletin (US)	Others	recall	St-Hubert Chicken Breast Nuggets Recalled For Bone Fragments	poultry meat and poultry meat products	meat product	Canada	non_EU	United States of America	non_EU	bone fragments	foreign bodies	bone fragments: hubert chicken breast nuggets	food	2019	09	2019-09	Q3	2019-Q3	-98.307757230000007	61.36206827	-112.46167057	45.67955203	-109.66739312395498	58.50578194198704	-85.38340728688816	31.537412719304303	bone	other foreign body
140762	140762	2019-08-19	Food Poisoning Bulletin (US)	Others	recall	Heinz Turkey Stew Baby Food Recalled in Canada For Insects	poultry meat and poultry meat products	turkey	Canada	non_EU	United States of America	non_EU	insects	foreign bodies	insects: heinz turkey stew baby food	food	2019	08	2019-08	Q3	2019-Q3	-98.307757230000007	61.36206827	-112.46167057	45.67955203	-126.65643378630142	64.97123436027071	-79.9838015595924	35.70070567112562	insects	insects
140763	140763	2019-08-19	Food Poisoning Bulletin (US)	Others	recall	Weaver Chicken Breast Patties Recalled For Foreign Material	poultry meat and poultry meat products	chicken	United States of America	non_EU	United States of America	non_EU	material	foreign bodies	material: frozen fully cooked chicken items	food	2019	08	2019-08	Q3	2019-Q3	-112.46167057	45.67955203	-112.46167057	45.67955203	-116.71891694295462	48.25397289484397	-124.03193327886493	44.45129420096721	other foreign body	other foreign body
140778	140778	2019-08-02	Food Poisoning Bulletin (US)	Others	recall	Entenmann's Little Bites Soft Baked Cookies Recalled For Foreign Material	dietetic foods; food supplements; fortified foods	bite cookie	United States of America	non_EU	United States of America	non_EU	foreign material	foreign bodies	foreign material: little bites soft baked cookies	food	2019	08	2019-08	Q3	2019-Q3	-112.46167057	45.67955203	-112.46167057	45.67955203	-170.04256214968666	52.88377826069127	-95.58494123743688	31.65530931779044	other foreign body	other foreign body
140805	140805	2019-07-11	Food Poisoning Bulletin (US)	Others	recall	Popeyes Louisiana Kitchen Pork Tasso Recalled For Foreign Material	meat and meat products (other than poultry)	beef	United States of America	non_EU	United States of America	non_EU	soft pliable plastic	foreign bodies	soft pliable plastic: grand beef gravy	food	2019	07	2019-07	Q3	2019-Q3	-112.46167057	45.67955203	-112.46167057	45.67955203	-105.62211597586811	32.721430021622034	-92.58608508918459	48.3463082075493	plastic	plastic
140830	140830	2019-06-12	Food Poisoning Bulletin (US)	Others	recall	Tyson Chicken Strips Recalled For Foreign Material Sold at Kroger; Walmart; Target	poultry meat and poultry meat products	chicken	United States of America	non_EU	United States of America	non_EU	metal pieces	foreign bodies	metal pieces: frozen ready-to-eat chicken strips products	food	2019	06	2019-06	Q2	2019-Q2	-112.46167057	45.67955203	-112.46167057	45.67955203	-85.71429283172102	45.28505603471559	-91.60543157690603	32.52454653509699	metal	metal
140831	140831	2019-06-12	Food Poisoning Bulletin (US)	Others	recall	Tyson Recalls Chicken Fritters Sent to Schools For Foreign Material Contamination	poultry meat and poultry meat products	chicken	United States of America	non_EU	United States of America	non_EU	foreign material contamination	foreign bodies	foreign material contamination: readytoeat chicken fritters products	food	2019	06	2019-06	Q2	2019-Q2	-112.46167057	45.67955203	-112.46167057	45.67955203	-88.31619679781556	42.05664281079123	-100.77037448616115	34.802039467085464	other foreign body	other foreign body
140845	140845	2019-06-04	Food Poisoning Bulletin (US)	Others	recall	Bitter Raw Apricot Seeds Recalled For Possible Cyanide Poisoning	fruits and vegetables	apricot	United States of America	non_EU	United States of America	non_EU	the human body	foreign bodies	the human body: bitter raw apricot seeds	food	2019	06	2019-06	Q2	2019-Q2	-112.46167057	45.67955203	-112.46167057	45.67955203	-113.27928683670018	37.28608508435674	-107.89470294815746	40.10771945620943	other foreign body	other foreign body
140911	140911	2019-04-08	Food Poisoning Bulletin (US)	Others	recall	Bremer Hot Stuffed Sandwiches Recalled For Foreign Material	cereals and bakery products	bakery product	United States of America	non_EU	United States of America	non_EU	semitransparent plastic	foreign bodies	semitransparent plastic: j and snack foods handhelds corporation	food	2019	04	2019-04	Q2	2019-Q2	-112.46167057	45.67955203	-112.46167057	45.67955203	-106.43240966953272	32.970573387459254	-119.89566559035217	39.47583693947978	plastic	plastic
140916	140916	2019-04-03	Food Poisoning Bulletin (US)	Others	recall	AdvancePierre Beef Patties Recalled for Foreign Material Contamination	meat and meat products (other than poultry)	beef	United States of America	non_EU	United States of America	non_EU	more specifically soft purple plastic	foreign bodies	more specifically soft purple plastic: broiled beef patties	food	2019	04	2019-04	Q2	2019-Q2	-112.46167057	45.67955203	-112.46167057	45.67955203	-76.19034345310786	42.094310273699165	-107.579356602272	38.507933883268606	plastic	plastic
140930	140930	2019-03-25	Food Poisoning Bulletin (US)	Others	recall	North Country Smokehouse Kielbasa Sausage Recalled For Possible Foreign Matter Contamination	meat and meat products (other than poultry)	meat product	United States of America	non_EU	United States of America	non_EU	possible foreign matter contamination	foreign bodies	possible foreign matter contamination: readytoeat kielbasa sausage products	food	2019	03	2019-03	Q1	2019-Q1	-112.46167057	45.67955203	-112.46167057	45.67955203	-106.46699964688953	48.6358006766079	-86.24323758387314	37.42237340391033	other foreign body	other foreign body
140948	140948	2019-03-07	Food Poisoning Bulletin (US)	Others	recall	Seven Recalls of Foods For Foreign Material Since January 2019	meat and meat products (other than poultry)	meat food product	United States of America	non_EU	United States of America	non_EU	possible foreign material contamination	foreign bodies	possible foreign material contamination: meat food products	food	2019	03	2019-03	Q1	2019-Q1	-112.46167057	45.67955203	-112.46167057	45.67955203	-165.9818974342403	61.61426276646456	-121.1698717831012	37.74001508649407	other foreign body	other foreign body
140975	140975	2019-02-11	Food Poisoning Bulletin (US)	Others	recall	World Waters Recalls WTRMLN WTR For Foreign Material	non-alcoholic beverages	beverage	United States of America	non_EU	United States of America	non_EU	the plastic	foreign bodies	the plastic: wtrmln wtr beverages	food	2019	02	2019-02	Q1	2019-Q1	-112.46167057	45.67955203	-112.46167057	45.67955203	-157.60133511870032	67.23320119384739	-81.08077134159251	26.811296008401516	plastic	plastic
141017	141017	2018-12-31	Food Poisoning Bulletin (US)	Others	recall	Zeigler Red Hot Sausage Recalled for Foreign Materials	meat and meat products (other than poultry)	meat product	United States of America	non_EU	United States of America	non_EU	foreign materials	foreign bodies	foreign materials: red hot sausage poultry and meat sausages	food	2018	12	2018-12	Q4	2018-Q4	-112.46167057	45.67955203	-112.46167057	45.67955203	-86.13350599622703	45.77372562828912	-84.31170452488834	45.96866543981502	other foreign body	other foreign body
141037	141037	2018-12-07	Food Poisoning Bulletin (US)	Others	recall	Barbecue Seasoning and Nonfat Yogurt Recalled For Undeclared Peanuts	milk and milk products	yogurt	United States of America	non_EU	United States of America	non_EU	clear plastic topper	foreign bodies	clear plastic topper: nonfat yogurt	food	2018	12	2018-12	Q4	2018-Q4	-112.46167057	45.67955203	-112.46167057	45.67955203	-83.92860671603404	35.45297362719118	-82.4046302105993	29.849279686745998	plastic	plastic
141057	141057	2018-11-19	Food Poisoning Bulletin (US)	Others	recall	Green Cedar Ackawi Cheese Recalled for Possible Listeria	milk and milk products	cheese	United States of America	non_EU	United States of America	non_EU	small clear plastic shrink	foreign bodies	small clear plastic shrink: green cedar ackawi cheese	food	2018	11	2018-11	Q4	2018-Q4	-112.46167057	45.67955203	-112.46167057	45.67955203	-103.24006363209857	44.57910488029676	-121.659938864194	43.90206125934478	plastic	plastic
141121	141121	2018-10-02	Food Poisoning Bulletin (US)	Others	recall	Wayne Farms Recalls Cooked Chicken Products for Foreign Material	poultry meat and poultry meat products	chicken	United States of America	non_EU	United States of America	non_EU	metal pieces	foreign bodies	metal pieces: frozen fully cooked chicken products	food	2018	10	2018-10	Q4	2018-Q4	-112.46167057	45.67955203	-112.46167057	45.67955203	-69.37431191947842	45.29051963780307	-155.16724466070187	19.69603427782541	metal	metal
141175	141175	2018-08-06	Food Poisoning Bulletin (US)	Others	recall	Van Oriental; Star Natural Pork Products Recalled	meat and meat products (other than poultry)	pork	United States of America	non_EU	United States of America	non_EU	possible soft plastic contamination	foreign bodies	possible soft plastic contamination: van oriental and star natural pork products	food	2018	08	2018-08	Q3	2018-Q3	-112.46167057	45.67955203	-112.46167057	45.67955203	-89.30381077257714	30.08451193218057	-130.06460477417676	55.40983760665087	plastic	plastic
141191	141191	2018-07-18	Food Poisoning Bulletin (US)	Others	recall	Stefano's Calzone Recalled For Foreign Material; One Injury Reported	milk and milk products	cheese	United States of America	non_EU	United States of America	non_EU	plastic	foreign bodies	plastic: pepperoni five cheese calzone	food	2018	07	2018-07	Q3	2018-Q3	-112.46167057	45.67955203	-112.46167057	45.67955203	-80.92308327802333	38.0628969792828	-102.34881813343313	36.61884259469341	plastic	plastic
141216	141216	2018-06-05	Food Poisoning Bulletin (US)	Others	recall	Ground Beef Products Used in National School Lunch Program Recalled for Possible Foreign Material Contamination	meat and meat products (other than poultry)	beef	United States of America	non_EU	United States of America	non_EU	more specifically hard white plastic	foreign bodies	more specifically hard white plastic: fully cooked ground beef products	food	2018	06	2018-06	Q2	2018-Q2	-112.46167057	45.67955203	-112.46167057	45.67955203	-91.08617892174857	44.42953415032176	-121.74647933978771	41.460407743650606	plastic	plastic
141218	141218	2018-06-01	Food Poisoning Bulletin (US)	Others	recall	Two Meat Products by Ruiz Food and Eddy Packing Recalled for Foreign Materials	meat and meat products (other than poultry)	meat	United States of America	non_EU	United States of America	non_EU	white semirigid plastic pieces	foreign bodies	white semirigid plastic pieces: meat	food	2018	06	2018-06	Q2	2018-Q2	-112.46167057	45.67955203	-112.46167057	45.67955203	-102.81489463381489	45.24759869974994	-108.78114019295396	48.02531328919612	plastic	plastic
141219	141219	2018-05-31	Food Poisoning Bulletin (US)	Others	recall	Two H-E-B Products Recalled for Possible Foreign Material	fruits and vegetables	olive	United States of America	non_EU	United States of America	non_EU	glass particles	foreign bodies	glass particles: olives	food	2018	05	2018-05	Q2	2018-Q2	-112.46167057	45.67955203	-112.46167057	45.67955203	-169.73245069980408	52.851102826834456	-79.23551539243081	39.53669076149607	glass	glass
141229	141229	2018-05-21	Food Poisoning Bulletin (US)	Others	recall	Hickory Harvest Recalls Fruit and Nut Mix Products for Possible Listeria	nuts; nut products and seeds	almond	United States of America	non_EU	United States of America	non_EU	plastic tube nut bag	foreign bodies	plastic tube nut bag: ounce raw almonds	food	2018	05	2018-05	Q2	2018-Q2	-112.46167057	45.67955203	-112.46167057	45.67955203	-106.61587076549634	47.377864184497625	-74.85050288817206	44.61548340307584	plastic	plastic
141236	141236	2018-05-07	Food Poisoning Bulletin (US)	Others	recall	Eddy Packing Recalls Smoked Sausages For Possible Foreign Matter Contamination	meat and meat products (other than poultry)	meat product	United States of America	non_EU	United States of America	non_EU	possible foreign matter contamination	foreign bodies	possible foreign matter contamination: smoked sausages products	food	2018	05	2018-05	Q2	2018-Q2	-112.46167057	45.67955203	-112.46167057	45.67955203	-84.55864969246227	39.4692710819518	-112.9895991578199	44.13400215398421	other foreign body	other foreign body
141264	141264	2018-04-13	Food Poisoning Bulletin (US)	Others	recall	Conagra Recalls Salisbury Steak Products for Possible Bone Fragments	meat and meat products (other than poultry)	beef	United States of America	non_EU	United States of America	non_EU	possible bone fragments	foreign bodies	possible bone fragments: beef	food	2018	04	2018-04	Q2	2018-Q2	-112.46167057	45.67955203	-112.46167057	45.67955203	-113.50450255342517	41.12223633080383	-102.7494525019685	39.914095317900404	bone	other foreign body
141265	141265	2018-04-12	Food Poisoning Bulletin (US)	Others	recall	Koch Foods Recalls Beef Products for Foreign Material Contamination	meat and meat products (other than poultry)	beef	United States of America	non_EU	United States of America	non_EU	thin blue plastic pieces	foreign bodies	thin blue plastic pieces: beef rib-shaped patty products	food	2018	04	2018-04	Q2	2018-Q2	-112.46167057	45.67955203	-112.46167057	45.67955203	-112.65632244056145	38.34234504369389	-117.0529589106827	45.78034023870586	plastic	plastic
141270	141270	2018-04-09	Food Poisoning Bulletin (US)	Others	recall	Barbecued Beef Products Recalled for Foreign Material Contamination	meat and meat products (other than poultry)	beef	United States of America	non_EU	United States of America	non_EU	foreign material contamination	foreign bodies	foreign material contamination: barbecued beef products	food	2018	04	2018-04	Q2	2018-Q2	-112.46167057	45.67955203	-112.46167057	45.67955203	-145.18599894951325	60.35075782641565	-145.12263744090419	68.59885512723716	other foreign body	other foreign body
141312	141312	2018-03-13	Food Poisoning Bulletin (US)	Others	recall	Oregon Food Bank Recalls Chia Seeds for Potential Rodent Dropping Contamination	nuts; nut products and seeds	chia	United States of America	non_EU	United States of America	non_EU	one pound plastic poly film bags	foreign bodies	one pound plastic poly film bags: chia seeds	food	2018	03	2018-03	Q1	2018-Q1	-112.46167057	45.67955203	-112.46167057	45.67955203	-116.90811576367351	46.179200689143556	-104.03609552071853	33.89356418408184	plastic	plastic
141343	141343	2018-02-13	Food Poisoning Bulletin (US)	Others	recall	Meijer Recalls Greek and Low Fat Yogurt for Possible Glass Particles	milk and milk products	yogurt	United States of America	non_EU	United States of America	non_EU	possible glass particles	foreign bodies	possible glass particles: low fat yogurt	food	2018	02	2018-02	Q1	2018-Q1	-112.46167057	45.67955203	-112.46167057	45.67955203	-101.88867915438368	31.58361314570395	-110.71949215045915	47.33175099624734	glass	glass
141397	141397	2017-12-27	Food Poisoning Bulletin (US)	Others	recall	HEB Beef Stew Products Recalled for Possible Foreign Material Contamination	meat and meat products (other than poultry)	beef	United States of America	non_EU	United States of America	non_EU	plastic and metal pieces	foreign bodies	plastic and metal pieces: heb beef stew product	food	2017	12	2017-12	Q4	2017-Q4	-112.46167057	45.67955203	-112.46167057	45.67955203	-170.11918590476853	52.72819267480358	-152.29351465929952	67.26906502265619	plastic	plastic
141499	141499	2017-10-03	Food Poisoning Bulletin (US)	Others	recall	Ground Turkey Recalled for Foreign Material	poultry meat and poultry meat products	turkey	Turkey	non_EU	United States of America	non_EU	clear plastic film	foreign bodies	clear plastic film: ground turkey	food	2017	10	2017-10	Q4	2017-Q4	35.16895529	39.06160342	-112.46167057	45.67955203	43.511024202554196	38.97565080636032	-99.31361118956544	32.34209065232755	plastic	plastic
141517	141517	2017-09-19	Food Poisoning Bulletin (US)	Others	recall	Organic Deglet Noor Dates Recalled by Natural Grocers for Undeclared Coconut	nuts; nut products and seeds	coconut	United States of America	non_EU	United States of America	non_EU	clear plastic bags	foreign bodies	clear plastic bags: coconut	food	2017	09	2017-09	Q3	2017-Q3	-112.46167057	45.67955203	-112.46167057	45.67955203	-122.5418521148276	42.83516807313105	-120.74237397151201	44.18021292139257	plastic	plastic
141555	141555	2017-08-16	Food Poisoning Bulletin (US)	Others	recall	Chicken Frankfurters Recalled in Canada for Bone Fragments	poultry meat and poultry meat products	meat product	Canada	non_EU	United States of America	non_EU	bone fragments	foreign bodies	bone fragments: big original chicken frankfurters	food	2017	08	2017-08	Q3	2017-Q3	-98.307757230000007	61.36206827	-112.46167057	45.67955203	-125.37318020680692	59.00353898152291	-97.57267930545714	35.28352334658651	bone	other foreign body
141584	141584	2017-07-21	Food Poisoning Bulletin (US)	Others	recall	Yoplait Minigo and Liberte Yogurt Recalled in Canada for Plastic	milk and milk products	yogurt	Canada	non_EU	United States of America	non_EU	plastic	foreign bodies	plastic: liberte yogurt	food	2017	07	2017-07	Q3	2017-Q3	-98.307757230000007	61.36206827	-112.46167057	45.67955203	-127.38701974212651	55.44150691957058	-93.93571167970777	46.63871645600075	plastic	plastic
141590	141590	2017-07-17	Food Poisoning Bulletin (US)	Others	recall	Hot Dogs Recalled for Bone Fragments	prepared dishes and snacks	dog	United States of America	non_EU	United States of America	non_EU	bone fragments	foreign bodies	bone fragments: hot dogs	food	2017	07	2017-07	Q3	2017-Q3	-112.46167057	45.67955203	-112.46167057	45.67955203	-113.19905666574263	33.11209792644646	-120.14198721954745	33.94328498927479	bone	other foreign body
141625	141625	2017-06-19	Food Poisoning Bulletin (US)	Others	recall	Mountain House Breakfast Hash Recalled for Possible Foreign Materials Contamination	meat and meat products (other than poultry)	beef	United States of America	non_EU	United States of America	non_EU	possible foreign materials contamination	foreign bodies	possible foreign materials contamination: freeze-dried beef hash product	food	2017	06	2017-06	Q2	2017-Q2	-112.46167057	45.67955203	-112.46167057	45.67955203	-113.03692092331146	48.790939232587874	-142.65448549346843	64.72443746894062	other foreign body	other foreign body
140125	140125	2019-10-28	USDA  (US)	Official	recall	OSI Industries; LLC Recalls Ready-To-Eat Beef Patty Products Due to Possible Foreign Matter Contamination	meat and meat products (other than poultry)	beef	United States of America	non_EU	United States of America	non_EU	possible foreign matter contamination	foreign bodies	possible foreign matter contamination: readytoeat beef patty products	food	2019	10	2019-10	Q4	2019-Q4	-112.46167057	45.67955203	-112.46167057	45.67955203	-151.60184470436582	61.44280065601707	-99.86082280763519	35.11620624899706	other foreign body	other foreign body
159220	159220	2019-10-25	RASFF Portal	Official	information for follow-up	wheat flour from Vietnam infested with insects (flour beetle)	cereals and bakery products	wheat	Vietnam	non_EU	Netherlands	EU	infested with insects	foreign bodies	infested with insects: wheat flour	food	2019	10	2019-10	Q4	2019-Q4	106.29913857	16.64601451	5.2814735	52.10080804	107.49052269948322	20.847881650140828	4.779048812861326	51.52638858759506	insects	insects
161518	161518	2019-10-25	RASFF Portal	Official	information for follow-up	foreign body (metal pin) in nut mix from Spain	nuts; nut products and seeds	nut mix	Spain	EU	Luxembourg	EU	foreign body	foreign bodies	foreign body: nut mix	food	2019	10	2019-10	Q4	2019-Q4	-3.64754874	40.24448626	6.07182681	49.76724687	-6.203855098243197	41.37616784127991	6.175614326758411	49.82472671504936	metal	metal
161528	161528	2019-10-25	RASFF Portal	Official	information for attention	stones in dried chickpeas from Turkey	fruits and vegetables	chickpea	Turkey	non_EU	Denmark	EU	stones	foreign bodies	stones: dried chickpeas	food	2019	10	2019-10	Q4	2019-Q4	35.16895529	39.06160342	10.02799418	55.98126391	30.36043176653108	38.755645045003725	9.308678689845667	57.20191504190779	stones or soil	other foreign body
140210	140210	2019-10-24	RASFF Portal	Official	information for attention	foreign body (packaging tape) in dog chews from China	pet food	pet food	China	non_EU	Norway	non_EU	foreign body	foreign bodies	foreign body: dog chews	feed	2019	10	2019-10	Q4	2019-Q4	103.81907385	36.56176801	15.34832968	68.75014407	84.31407516065411	38.05609743388325	15.819353236409773	68.53773587317207	plastic	plastic
140227	140227	2019-10-23	RASFF Portal	Official	information for follow-up	foreign body (dead nematodes) in canned cod liver from Latvia	fish and fish products	offals	Latvia	EU	Estonia	EU	foreign body	foreign bodies	foreign body: canned cod liver	food	2019	10	2019-10	Q4	2019-Q4	24.9123704	56.85085306	25.54248555	58.67192416	26.564030775017088	55.89634135688536	26.520555675819335	59.38792040631908	other foreign body	other foreign body
159246	159246	2019-10-22	RASFF Portal	Official	information for follow-up	live insects (Oryzaephilus surinamensis) in rye crispbread from Switzerland; manufactured in Sweden	cereals and bakery products	bakery product	Switzerland	EU	Italy	EU	live insects	foreign bodies	live insects: rye crispbread	food	2019	10	2019-10	Q4	2019-Q4	8.20866006	46.79785296	12.07000946	42.79663568	7.109506354009234	46.0363288407227	10.532284855789358	45.80693151277587	insects	insects
159253	159253	2019-10-21	RASFF Portal	Official	alert	metal fragments in frozen dinosaur-shaped turkey breaded fillets from the United Kingdom	poultry meat and poultry meat products	turkey	Turkey	non_EU	United Kingdom	EU	metal fragments	foreign bodies	metal fragments: frozen dinosaur-shaped turkey breaded fillets	food	2019	10	2019-10	Q4	2019-Q4	35.16895529	39.06160342	-2.86563362	54.12387156	33.29422635283203	41.93717546809204	-4.954289675916986	58.221147584570346	metal	metal
159269	159269	2019-10-18	RASFF Portal	Official	alert	plastic fragments in chilled organic sliced beef salami from Germany	meat and meat products (other than poultry)	beef	Germany	EU	Germany	EU	plastic fragments	foreign bodies	plastic fragments: chilled organic sliced beef salami	food	2019	10	2019-10	Q4	2019-Q4	10.38577693	51.10697903	10.38577693	51.10697903	7.068306653548971	50.771055369264815	11.28262816833541	48.381377429713055	plastic	plastic
159276	159276	2019-10-17	RASFF Portal	Official	information for follow-up	pasta from Italy infested with insects	cereals and bakery products	pasta	Italy	EU	Denmark	EU	insects	foreign bodies	insects: pasta	food	2019	10	2019-10	Q4	2019-Q4	12.07000946	42.79663568	10.02799418	55.98126391	15.810072964918684	41.21081554643296	8.85382715140574	56.87257052819664	insects	insects
159279	159279	2019-10-17	RASFF Portal	Official	alert	glass fragments in vegetable broth powder from Germany	soups; broths; sauces and condiments	broth powder	Germany	EU	Germany	EU	glass fragments	foreign bodies	glass fragments: vegetable broth powder	food	2019	10	2019-10	Q4	2019-Q4	10.38577693	51.10697903	10.38577693	51.10697903	12.543743378353472	48.945863374840485	12.449278841653264	50.9641043760712	glass	glass
159282	159282	2019-10-17	RASFF Portal	Official	alert	metal pieces in supplementary feed for dogs from Austria	compound feeds	feed	Austria	EU	Germany	EU	metal pieces	foreign bodies	metal pieces: supplementary feed	feed	2019	10	2019-10	Q4	2019-Q4	14.12647809	47.58549847	10.38577693	51.10697903	14.474577205614413	47.987351783509844	11.9089540483559	50.60313620997887	metal	metal
159287	159287	2019-10-17	RASFF Portal	Official	information for attention	glass fragments in whole wheat toast bread from Germany	cereals and bakery products	bakery product	Germany	EU	Germany	EU	glass fragments	foreign bodies	glass fragments: whole wheat toast bread	food	2019	10	2019-10	Q4	2019-Q4	10.38577693	51.10697903	10.38577693	51.10697903	8.697172839579645	48.225913789570384	13.947775482399782	52.43855152888598	glass	glass
159289	159289	2019-10-17	RASFF Portal	Official	information for follow-up	dead insects in frozen spinach from France	fruits and vegetables	spinach	France	EU	Italy	EU	dead insects	foreign bodies	dead insects: frozen spinach	food	2019	10	2019-10	Q4	2019-Q4	2.53618475	46.18700581	12.07000946	42.79663568	1.5523640165084505	48.37777762096129	12.204739225587293	46.20870418745505	insects	insects
140053	140053	2019-10-24	BVL Recalls (Germany)	Official	recall	Warning for the product precious salami; rod approx. 150 g for hazard due to small pieces of plastic	meat and meat products (other than poultry)	pork	Germany	EU	Germany	EU	plastic	foreign bodies	plastic: precious salami; rod approx. 150 g	food	2019	10	2019-10	Q4	2019-Q4	10.38577693	51.10697903	10.38577693	51.10697903	9.176018734948101	48.19826890539538	11.199204391478132	52.21952150265494	plastic	plastic
140054	140054	2019-10-24	BVL Recalls (Germany)	Official	recall	Warning for the product original thuringian sausage for red plastic foreign body	meat and meat products (other than poultry)	meat product	Germany	EU	Germany	EU	red plastic foreign body	foreign bodies	red plastic foreign body: original thuringian sausage	food	2019	10	2019-10	Q4	2019-Q4	10.38577693	51.10697903	10.38577693	51.10697903	9.447762639403589	51.57707020903629	10.558540659913778	53.33944080105745	plastic	plastic
140055	140055	2019-10-24	BVL Recalls (Germany)	Official	recall	"Warning for the product dmbio chicken meat preparation according to the 4. month for it cannot be excluded that in the above-mentioned
product could be reached with the minimum durability date 21.01.2021 small; blue foil particles"	meat and meat products (other than poultry)	chicken	Germany	EU	Germany	EU	small blue foil particles	foreign bodies	small blue foil particles: dmbio chicken meat preparation according to the 4. month	food	2019	10	2019-10	Q4	2019-Q4	10.38577693	51.10697903	10.38577693	51.10697903	6.956867997921533	51.52516410218816	13.39824585939347	53.62898529033863	metal	metal
140058	140058	2019-10-24	NVWA Recalls (Netherlands)	Official	recall	"
Important security note Liroy Wheat Flour 1 kg"	cereals and bakery products	wheat	Netherlands	EU	Netherlands	EU	insects	foreign bodies	insects: specificationsfx wheat flour kg	food	2019	10	2019-10	Q4	2019-Q4	5.2814735	52.10080804	5.2814735	52.10080804	5.247656089657831	51.75451527185659	6.538740766242977	53.0218683425729	insects	insects
136910	136910	2018-11-20	Food and Safety Authority (Norway)	Official	information	Hring: the Draft order of the risk assessment from the scientific committee - Dioxin and dioksinlignende PCBS in the food to the Norwegian population	meat and meat products (other than poultry)	meat	Norway	non_EU	Norway	non_EU	body weight	foreign bodies	body weight: meat	food	2018	11	2018-11	Q4	2018-Q4	15.34832968	68.75014407	15.34832968	68.75014407	8.000782814412888	58.15256091889353	9.44488334735279	60.8570580897089	other foreign body	other foreign body
136746	136746	2018-04-03	Hong Kong Authority	Official	recall	CFS urges public not to consume bottled beer that may contain glass particles	alcoholic beverages	beer	Hong Kong S.A.R.	non_EU	Hong Kong S.A.R.	non_EU	glass particles	foreign bodies	glass particles: bottled beer	food	2018	04	2018-04	Q2	2018-Q2	114.11379862	22.39828782	114.11379862	22.39828782	114.21492483415415	22.522369764612026	114.20978928640848	22.235635474954012	glass	glass
136657	136657	2016-10-26	Hong Kong Authority	Official	recall	A kind of breakfast cereal for young children suspected to contain metal wires	cereals and bakery products	breakfast cereal child	Hong Kong S.A.R.	non_EU	Hong Kong S.A.R.	non_EU	metal wires	foreign bodies	metal wires: breakfast cereal for young children	food	2016	10	2016-10	Q4	2016-Q4	114.11379862	22.39828782	114.11379862	22.39828782	114.23282501389768	22.330664291899264	114.2590083045567	22.361325995681113	metal	metal
135523	135523	2019-10-14	USDA  (US)	Official	recall	Kenosha Beef International Recalls Seasoned Beef Products due to Possible Foreign Matter Contamination	meat and meat products (other than poultry)	beef	United States of America	non_EU	United States of America	non_EU	possible foreign matter contamination	foreign bodies	possible foreign matter contamination: seasoned beef products	food	2019	10	2019-10	Q4	2019-Q4	-112.46167057	45.67955203	-112.46167057	45.67955203	-102.20400418953062	31.38140387599791	-114.60764283623855	45.695035474140454	other foreign body	other foreign body
135534	135534	2019-08-15	USDA  (US)	Official	recall	Tyson Foods; Inc. Recalls Weaver Brand Ready-To-Eat Chicken Patty Products due to Possible Foreign Matter Contamination	poultry meat and poultry meat products	chicken	United States of America	non_EU	United States of America	non_EU	possible foreign matter contamination	foreign bodies	possible foreign matter contamination: weaver brand frozen chicken patty product	food	2019	08	2019-08	Q3	2019-Q3	-112.46167057	45.67955203	-112.46167057	45.67955203	-144.63125216330283	60.5990704137658	-110.1927153121753	44.09899851685725	other foreign body	other foreign body
