ID,ID_incident,date_published,data_source,data_source_name,data_source_country,source_type,alert_type,raw_text_product,product_categoty,product,origin_country,origin_country_EU,notified_country,notified_country_EU,hazard_description,hazard_group,summary,food_feed_fcm,date_published_year,date_published_month,date_published_year_month,date_published_quarter,date_published_year_quarter,date_published_fulltime,alert_type_large,long.origin,lat.origin,long.notified,lat.notified,long.origin.rand,lat.origin.rand,long.notified.rand,lat.notified.rand,contaminant,contaminant2
107731,107731,2019-10-21,BVL Recalls (Germany),BVL Recalls,Germany,Official,recall,"Warning for the product product marble cake
date of purchase 18.+19. october 2019 for foreign body",cereals and bakery products,bakery product,Germany,EU,Germany,EU,foreign body,foreign bodies,foreign body: product marble cake date of purchase 18.+19. october 2019,food,2019,10,2019-10,Q4,2019-Q4,2019-10-21 00:00:00 +00:00,recall,10.38577693,51.10697903,10.38577693,51.10697903,10.46830390403409,53.1621566174262,8.750842803742742,48.57767952059561,other foreign body,other foreign body
107734,107734,2019-10-18,BVL Recalls (Germany),BVL Recalls,Germany,Official,recall,Warning for the product chiemgau natural meat-beef salami cut for hazard due to small pieces of plastic,meat and meat products (other than poultry),beef,Germany,EU,Germany,EU,plastic,foreign bodies,plastic: chiemgau natural meat-beef salami cut,food,2019,10,2019-10,Q4,2019-Q4,2019-10-18 00:00:00 +00:00,recall,10.38577693,51.10697903,10.38577693,51.10697903,7.63909317256897,52.04380527317797,8.555734590011463,51.445767369682784,plastic,plastic
110048,110048,2019-10-16,Food Safety Authority (Ireland),Food Safety Authority,Ireland,Official,recall,Birds Eye Recalls a Batch of 50 Chicken Nuggets with Golden Wholegrain as They May Contain Small Pieces of Plastic,poultry meat and poultry meat products,meat product,NA,NA,Ireland,EU,plastic,foreign bodies,plastic: birds eye 50 chicken nuggets with golden wholegrain; pack size: 790 g,food,2019,10,2019-10,Q4,2019-Q4,2019-10-16 00:00:00 +00:00,recall,NA,NA,-8.13793167,53.1754426,NA,NA,-8.714674041141587,52.42881767023329,plastic,plastic
107742,107742,2019-10-10,BVL Recalls (Germany),BVL Recalls,Germany,Official,recall,Warning for the product regensburger for foreign body,NA,NA,Germany,EU,Germany,EU,foreign body,foreign bodies,foreign body: regensburger,food,2019,10,2019-10,Q4,2019-Q4,2019-10-10 00:00:00 +00:00,recall,10.38577693,51.10697903,10.38577693,51.10697903,8.611882397648152,54.52119206758243,9.123876071373024,48.676737983251286,other foreign body,other foreign body
107856,107856,2019-10-03,AFSCA Recalls (Belgium),AFSCA Recalls,Belgium,Official,recall,possible presence of glass pieces,fruits and vegetables,spinach,Belgium,EU,Belgium,EU,glass pieces,foreign bodies,glass pieces: spinachg,food,2019,10,2019-10,Q4,2019-Q4,2019-10-03 00:00:00 +00:00,recall,4.64064572,50.63981435,4.64064572,50.63981435,6.051487040406315,50.41495703612727,5.513817311773359,50.257144923680606,glass,glass
117651,117651,2019-10-02,DGCCRF Recalls (France),DGCCRF Recalls,France,Official,recall,Notice of recall of bags of rice Glutinous Roundgrain Rice 1kg,cereals and bakery products,rice,France,EU,France,EU,bags,foreign bodies,bags: rice glutinous roundgrain rice kg,food,2019,10,2019-10,Q4,2019-Q4,2019-10-02 00:00:00 +00:00,recall,2.53618475,46.18700581,2.53618475,46.18700581,7.71762823971136,48.87961457051021,4.158958596490766,45.11245099999711,other foreign body,other foreign body
107749,107749,2019-09-26,BVL Recalls (Germany),BVL Recalls,Germany,Official,recall,Warning for the product lard glass 95g for metal wires,fats and oils,lard glass,Germany,EU,Germany,EU,metal wires,foreign bodies,metal wires: lard glass 95g,food,2019,09,2019-09,Q3,2019-Q3,2019-09-26 00:00:00 +00:00,recall,10.38577693,51.10697903,10.38577693,51.10697903,9.267615381022697,48.4889306239036,8.753139642048286,50.03205144415477,glass,glass
110122,110122,2019-09-20,NVWA Recalls (Netherlands),NVWA Recalls,Netherlands,Official,recall,"
The important safety warnings; Plus Mini sausage rolls with 240 grams of found",meat and meat products (other than poultry),meat product,Netherlands,EU,Netherlands,EU,mini sausage rolls bag,foreign bodies,mini sausage rolls bag: mini sausage rolls bag,food,2019,09,2019-09,Q3,2019-Q3,2019-09-20 00:00:00 +00:00,recall,5.2814735,52.10080804,5.2814735,52.10080804,7.0651638268051045,52.7683744217407,5.691734470918917,52.45119902854022,other foreign body,other foreign body
107864,107864,2019-09-14,AFSCA Recalls (Belgium),AFSCA Recalls,Belgium,Official,recall,possible presence of metal pieces,fruits and vegetables,onion,Belgium,EU,Belgium,EU,metal pieces,foreign bodies,metal pieces: fried onions,food,2019,09,2019-09,Q3,2019-Q3,2019-09-14 00:00:00 +00:00,recall,4.64064572,50.63981435,4.64064572,50.63981435,5.331696168605415,50.02049873473478,4.762755034759115,51.366251277485915,metal,metal
107865,107865,2019-09-13,AFSCA Recalls (Belgium),AFSCA Recalls,Belgium,Official,recall,as a precaution; go-tan recalls two lots of fried onions; because the bags may contain metal particles,fruits and vegetables,onion,Belgium,EU,Belgium,EU,metal particles,foreign bodies,metal particles: fried onions,food,2019,09,2019-09,Q3,2019-Q3,2019-09-13 00:00:00 +00:00,recall,4.64064572,50.63981435,4.64064572,50.63981435,5.914563513550446,50.48761422446991,6.210127519214892,50.46806113083625,metal,metal
107758,107758,2019-09-10,BVL Recalls (Germany),BVL Recalls,Germany,Official,recall,"Warning for the product dr. oetker frozen pizza ""to the oven-fresh tuna"" for it can not be excluded that in single cases due to a failure in the supply of raw material - white plastic particles in the topping of the pizza.",fish and fish products,bakery product,Germany,EU,Germany,EU,white plastic particles,foreign bodies,"white plastic particles: dr oetker frozen pizza ""to the oven-fresh tuna""",food,2019,09,2019-09,Q3,2019-Q3,2019-09-10 00:00:00 +00:00,recall,10.38577693,51.10697903,10.38577693,51.10697903,9.83342458849446,53.47738508200244,13.561406852432569,52.96549611006412,plastic,plastic
110126,110126,2019-09-06,NVWA Recalls (Netherlands),NVWA Recalls,Netherlands,Official,recall,"
Important security note: Jan Linders chopped; half-for-half-spicy-300 g",meat and meat products (other than poultry),half,Netherlands,EU,Netherlands,EU,blue plastic,foreign bodies,blue plastic: half,food,2019,09,2019-09,Q3,2019-Q3,2019-09-06 00:00:00 +00:00,recall,5.2814735,52.10080804,5.2814735,52.10080804,6.468171211173246,52.78855589185575,6.517962390809725,52.21984556393562,plastic,plastic
107763,107763,2019-08-23,BVL Recalls (Germany),BVL Recalls,Germany,Official,recall,Warning for the product preserve leipziger allerlei for suspected glass foreign body,NA,NA,Germany,EU,Germany,EU,suspected glass foreign body,foreign bodies,suspected glass foreign body: preserve leipziger allerlei,food,2019,08,2019-08,Q3,2019-Q3,2019-08-23 00:00:00 +00:00,recall,10.38577693,51.10697903,10.38577693,51.10697903,7.753850966237698,53.05517426867323,10.349100563209081,48.023611492026504,glass,glass
107764,107764,2019-08-20,BVL Recalls (Germany),BVL Recalls,Germany,Official,recall,Warning for the product rewe bio sour cherry; with 75% fruit for it cannot be excluded that glass is a foreign body in the product.,fruits and vegetables,cherry,Germany,EU,Germany,EU,foreign body,foreign bodies,foreign body: rewe bio sour cherry; with 75% fruit,food,2019,08,2019-08,Q3,2019-Q3,2019-08-20 00:00:00 +00:00,recall,10.38577693,51.10697903,10.38577693,51.10697903,8.468301274873792,47.85814497381048,13.526029454798888,52.87246397643685,glass,glass
117713,117713,2019-08-01,DGCCRF Recalls (France),DGCCRF Recalls,France,Official,recall,Notice of recall of bags of bay leaves,herbs and spices,bay,France,EU,France,EU,bags,foreign bodies,bags: bay leaves,food,2019,08,2019-08,Q3,2019-Q3,2019-08-01 00:00:00 +00:00,recall,2.53618475,46.18700581,2.53618475,46.18700581,-0.612810885877388,46.320573279314246,4.1050859619128115,49.39898267010935,other foreign body,other foreign body
107770,107770,2019-07-31,BVL Recalls (Germany),BVL Recalls,Germany,Official,recall,"Warning for the product biscotti american cookies for it cannot be excluded that in the
the affected product; red plastic foreign body to be included
can.",dietetic foods; food supplements; fortified foods,cookie,Germany,EU,Germany,EU,red plastic foreign body,foreign bodies,red plastic foreign body: biscotti american cookies,food,2019,07,2019-07,Q3,2019-Q3,2019-07-31 00:00:00 +00:00,recall,10.38577693,51.10697903,10.38577693,51.10697903,10.416288515152107,53.981777054118595,7.348517149222015,49.99610881108646,plastic,plastic
107771,107771,2019-07-31,BVL Recalls (Germany),BVL Recalls,Germany,Official,recall,Warning for the product san vicario tomato sugo della mamma for it cannot be excluded that; in individual cases; shards of glass; the affected product are located.,fruits and vegetables,tomato,Germany,EU,Germany,EU,glass,foreign bodies,glass: san vicario tomato sugo della mamma,food,2019,07,2019-07,Q3,2019-Q3,2019-07-31 00:00:00 +00:00,recall,10.38577693,51.10697903,10.38577693,51.10697903,10.539824959109984,49.05033703461615,9.469822811039803,52.101844016801834,glass,glass
107884,107884,2019-07-31,AFSCA Recalls (Belgium),AFSCA Recalls,Belgium,Official,recall,the product may contain glass fragments,cocoa and cocoa preparations; coffee and tea,bakery product,Belgium,EU,Belgium,EU,glass fragments,foreign bodies,glass fragments: chocolate pudding,food,2019,07,2019-07,Q3,2019-Q3,2019-07-31 00:00:00 +00:00,recall,4.64064572,50.63981435,4.64064572,50.63981435,5.360616118902149,50.870460447708034,4.7326025222602635,50.8985116708356,glass,glass
110046,110046,2019-07-24,Food Safety Authority (Ireland),Food Safety Authority,Ireland,Official,recall,Recall of Quorn Cocktail Sausages due to the Possible Presence of Metal Pieces,meat and meat products (other than poultry),quorn cocktail sausage pack size,United Kingdom,UK,Ireland,EU,metal pieces,foreign bodies,metal pieces: quorn cocktail sausages; pack size: 180g,food,2019,07,2019-07,Q3,2019-Q3,2019-07-24 00:00:00 +00:00,recall,-2.86563362,54.12387156,-8.13793167,53.1754426,-5.267041461204793,56.1032812524883,-7.090467988327218,54.327971926586336,metal,metal
110153,110153,2019-07-19,NVWA Recalls (Netherlands),NVWA Recalls,Netherlands,Official,recall,"
Important security note salad chicken in sweet soy sauce with 400 grams of ""Jan Linders"" and the Supermarket Voordeelmarkt (allergens)",poultry meat and poultry meat products,chicken,Netherlands,EU,Netherlands,EU,bag,foreign bodies,bag: directly; large salad chicken,food,2019,07,2019-07,Q3,2019-Q3,2019-07-19 00:00:00 +00:00,recall,5.2814735,52.10080804,5.2814735,52.10080804,4.947943777613759,52.95060756387638,4.408384818566756,52.262125635116874,other foreign body,other foreign body
110160,110160,2019-07-03,NVWA Recalls (Netherlands),NVWA Recalls,Netherlands,Official,recall,"
Important security note Korengoud very rozijnenbollen at Jan Linders",NA,NA,Netherlands,EU,Netherlands,EU,hard plastic,foreign bodies,hard plastic:,food,2019,07,2019-07,Q3,2019-Q3,2019-07-03 00:00:00 +00:00,recall,5.2814735,52.10080804,5.2814735,52.10080804,6.178349543344801,51.922386183694094,4.834377379147028,52.282577144776056,plastic,plastic
110052,110052,2019-06-29,Food Safety Authority (Ireland),Food Safety Authority,Ireland,Official,recall,Denny is recalling a batch of Denny Black Pudding 199g because it may contain small pieces of blue plastic,meat and meat products (other than poultry),bakery product,Ireland,EU,Ireland,EU,blue plastic,foreign bodies,blue plastic: denny black pudding,food,2019,06,2019-06,Q2,2019-Q2,2019-06-29 00:00:00 +00:00,recall,-8.13793167,53.1754426,-8.13793167,53.1754426,-8.406620429412722,54.30281195664751,-8.505205255742354,53.85066497098724,plastic,plastic
107781,107781,2019-06-21,BVL Recalls (Germany),BVL Recalls,Germany,Official,recall,Warning for the product mucci - mini mix. 3 different types of chocolate for it cannot be excluded that; in individual cases; splinters of wood in the product are,cocoa and cocoa preparations; coffee and tea,mini mix type chocolate,Germany,EU,Germany,EU,wood,foreign bodies,wood: mucci â€“ mini mix. 3 different types of chocolate,food,2019,06,2019-06,Q2,2019-Q2,2019-06-21 00:00:00 +00:00,recall,10.38577693,51.10697903,10.38577693,51.10697903,10.607745187380292,52.756127599942346,12.191018943631903,53.71355203300708,wood,other foreign body
107782,107782,2019-06-19,BVL Recalls (Germany),BVL Recalls,Germany,Official,recall,"Warning for the product ""crunchy dinos"" with the name of ""good & cheap"" for it is not excluded that red plastic foreign body in each of the ""crunchy dinos"" are.",NA,dino good,Germany,EU,Germany,EU,red plastic foreign body,foreign bodies,"red plastic foreign body: crunchy dinos"" with the name of ""good & cheap""",food,2019,06,2019-06,Q2,2019-Q2,2019-06-19 00:00:00 +00:00,recall,10.38577693,51.10697903,10.38577693,51.10697903,7.835247291251637,52.68678859994573,11.639201903906025,47.68330458977688,plastic,plastic
107915,107915,2019-05-30,AFSCA Recalls (Belgium),AFSCA Recalls,Belgium,Official,recall,possible presence of a foreign body in metal,prepared dishes and snacks,bakery product,Belgium,EU,Belgium,EU,foreign body,foreign bodies,foreign body: pizza,food,2019,05,2019-05,Q2,2019-Q2,2019-05-30 00:00:00 +00:00,recall,4.64064572,50.63981435,4.64064572,50.63981435,5.6148457542469155,50.74914575378608,4.501992270036505,50.64664439426146,metal,metal
108420,108420,2019-05-25,FoodSafetyNews.com,FoodSafetyNews.com,USA,Others,outbreak,Parasites continue to cause rat lungworm infections in Hawaii,non-alcoholic beverages,beverage,United States of America,non_EU,United States of America,non_EU,worm,foreign bodies,worm: beverages,food,2019,05,2019-05,Q2,2019-Q2,2019-05-25 00:00:00 +00:00,alert,-112.46167057,45.67955203,-112.46167057,45.67955203,-155.4601780097122,67.06378469142942,-103.14613222935927,41.71640113025844,other foreign body,other foreign body
107919,107919,2019-05-24,AFSCA Recalls (Belgium),AFSCA Recalls,Belgium,Official,recall,possible presence of glass pieces,fruits and vegetables,beetroot,Belgium,EU,Belgium,EU,glass pieces,foreign bodies,glass pieces: pickled sweet sliced beetroot beets,food,2019,05,2019-05,Q2,2019-Q2,2019-05-24 00:00:00 +00:00,recall,4.64064572,50.63981435,4.64064572,50.63981435,5.122512250243519,50.091591105582424,5.475038597743187,50.738134249264505,glass,glass
108432,108432,2019-05-16,FoodSafetyNews.com,FoodSafetyNews.com,USA,Others,outbreak,11 years of work becomes baseline for Washington Public Health Laboratories,NA,NA,United States of America,non_EU,United States of America,non_EU,lab rats,foreign bodies,lab rats:,food,2019,05,2019-05,Q2,2019-Q2,2019-05-16 00:00:00 +00:00,alert,-112.46167057,45.67955203,-112.46167057,45.67955203,-120.46282245970356,46.030956329007424,-142.52779296861314,63.66405036485815,other foreign body,other foreign body
107925,107925,2019-05-08,AFSCA Recalls (Belgium),AFSCA Recalls,Belgium,Official,recall,the suspicion of the presence of pieces of glass,meat and meat products (other than poultry),horse,Belgium,EU,Belgium,EU,pieces of glass,foreign bodies,pieces of glass: horse meat smoke,food,2019,05,2019-05,Q2,2019-Q2,2019-05-08 00:00:00 +00:00,recall,4.64064572,50.63981435,4.64064572,50.63981435,4.469988360550019,50.57490969355749,3.2274231959313644,50.78916379377744,glass,glass
107928,107928,2019-05-02,AFSCA Recalls (Belgium),AFSCA Recalls,Belgium,Official,recall,"the suspicion of the presence of pieces of plastic 




following a control and precautionary measure to ensure the safety of the consumer; the carrefour hypermarket in soignies has withdrawn from the trade the following products sold at the butcher's department and recalled from consumers due to possible presence of plastic pieces",meat and meat products (other than poultry),meat product,Belgium,EU,Belgium,EU,plastic,foreign bodies,plastic: chopped pork and veal chopped pork and beef chipolata sausage pork,food,2019,05,2019-05,Q2,2019-Q2,2019-05-02 00:00:00 +00:00,recall,4.64064572,50.63981435,4.64064572,50.63981435,4.323180954240616,51.13485674590548,3.7503360342122027,50.53500651697301,plastic,plastic
107929,107929,2019-05-02,AFSCA Recalls (Belgium),AFSCA Recalls,Belgium,Official,recall,possible presence of small plastic parts that could potentially cause injury or suffocation,meat and meat products (other than poultry),meat product,Belgium,EU,Belgium,EU,small plastic parts,foreign bodies,small plastic parts: little willies sausages,food,2019,05,2019-05,Q2,2019-Q2,2019-05-02 00:00:00 +00:00,recall,4.64064572,50.63981435,4.64064572,50.63981435,2.8527266947089522,51.132454065307755,5.6097116829877836,50.70875463872942,plastic,plastic
110187,110187,2019-05-01,NVWA Recalls (Netherlands),NVWA Recalls,Netherlands,Official,recall,"
Important safety warnings the Little Willies-The Vegetarian Butcher",NA,NA,Netherlands,EU,Netherlands,EU,hard plastic,foreign bodies,hard plastic:,food,2019,05,2019-05,Q2,2019-Q2,2019-05-01 00:00:00 +00:00,recall,5.2814735,52.10080804,5.2814735,52.10080804,5.031895123517494,51.68849146133196,5.557649332784621,51.94919055919175,plastic,plastic
107935,107935,2019-04-12,AFSCA Recalls (Belgium),AFSCA Recalls,Belgium,Official,recall,"possible presence of metal particles 




following a complaint from a consumer; the possible presence of metallic particles was detected in the packets of mora poulycroc 5x60 g",prepared dishes and snacks,bakery product,Belgium,EU,Belgium,EU,metal particles,foreign bodies,metal particles: product - frozen snacks - poulycroc - mora - expiry date,food,2019,04,2019-04,Q2,2019-Q2,2019-04-12 00:00:00 +00:00,recall,4.64064572,50.63981435,4.64064572,50.63981435,3.820240957099255,51.0905709854248,3.356362048275466,50.82127687166722,metal,metal
107944,107944,2019-04-09,AFSCA Recalls (Belgium),AFSCA Recalls,Belgium,Official,recall,possible presence of plastic pieces,meat and meat products (other than poultry),meat product,Iceland,non_EU,Belgium,EU,possible presence of plastic,foreign bodies,possible presence of plastic: stonemanor internationalrecall greggs mini sausage rolls mini rolls sausage.,food,2019,04,2019-04,Q2,2019-Q2,2019-04-09 00:00:00 +00:00,recall,-18.57397086,64.99575263,4.64064572,50.63981435,-16.958310778769373,64.16674459391608,4.330266149073372,51.19590999558952,plastic,plastic
107790,107790,2019-04-01,BVL Recalls (Germany),BVL Recalls,Germany,Official,recall,"Warning for the product various porridge products on the schapfen mill:
- cranberry coconut 260 g; 
- aronia sour cherry 260 g; 
- orange ginger 260 g;
nature 260 g; 
glacier crown of porridge; varieties of raspberry pomegranate and vanilla honey and 
glacier crown of porridge; oat meal; variety classic; chocolate; apple-cinnamon and wild berry for due to a technical defect in a production system can not be excluded that in individual packs of hard plastic pieces could be located.",cocoa and cocoa preparations; coffee and tea,chocolate,Germany,EU,Germany,EU,hard plastic pieces,foreign bodies,hard plastic pieces: chocolate,food,2019,04,2019-04,Q2,2019-Q2,2019-04-01 00:00:00 +00:00,recall,10.38577693,51.10697903,10.38577693,51.10697903,13.05481842234831,52.05878482800811,11.140020512455118,53.67991475859728,plastic,plastic
110212,110212,2019-03-22,NVWA Recalls (Netherlands),NVWA Recalls,Netherlands,Official,recall,"
Important security note: Jan Linders; grated cheese; medium matured gouda 48+",milk and milk products,cheese,Netherlands,EU,Netherlands,EU,blue plastic,foreign bodies,blue plastic: grated cheese,food,2019,03,2019-03,Q1,2019-Q1,2019-03-22 00:00:00 +00:00,recall,5.2814735,52.10080804,5.2814735,52.10080804,4.430302104455617,51.67362634993761,5.174802394349825,53.02210705280031,plastic,plastic
107956,107956,2019-03-18,AFSCA Recalls (Belgium),AFSCA Recalls,Belgium,Official,recall,possible presence of glass pieces,soups; broths; sauces and condiments,tandoori marinade paste,Belgium,EU,Belgium,EU,glass pieces,foreign bodies,glass pieces: tandoori marinade paste,food,2019,03,2019-03,Q1,2019-Q1,2019-03-18 00:00:00 +00:00,recall,4.64064572,50.63981435,4.64064572,50.63981435,5.96358368032504,50.08170687805121,5.351224744972538,51.09332152741182,glass,glass
107794,107794,2019-02-22,BVL Recalls (Germany),BVL Recalls,Germany,Official,recall,"Warning for the product baby dream-baby-cereal 
& baby dream children-fruits-muesli with mango and raspberry for foreign body (apple stems)",fruits and vegetables,muesli,Germany,EU,Germany,EU,foreign body,foreign bodies,foreign body: baby dream-baby-cereal & baby dream children-fruits-muesli with mango and raspberry,food,2019,02,2019-02,Q1,2019-Q1,2019-02-22 00:00:00 +00:00,recall,10.38577693,51.10697903,10.38577693,51.10697903,11.402691237422781,49.51796023388388,10.585412801951902,51.83261402346017,other foreign body,other foreign body
107797,107797,2019-02-22,BVL Recalls (Germany),BVL Recalls,Germany,Official,recall,"Warning for the product enjoyment plus salted corn waffles
& enerbio corn waffles with sea salt for foreign body (metal sliver)",cereals and bakery products,corn,Germany,EU,Germany,EU,foreign body,foreign bodies,foreign body: enjoyment plus salted corn waffles & enerbio corn waffles with sea salt,food,2019,02,2019-02,Q1,2019-Q1,2019-02-22 00:00:00 +00:00,recall,10.38577693,51.10697903,10.38577693,51.10697903,12.790279618113187,53.71849161433647,13.383332799952402,51.19690614356282,metal,metal
107799,107799,2019-02-18,BVL Recalls (Germany),BVL Recalls,Germany,Official,recall,Warning for the product kania glass-ceramic mill; sorts of pepper-black; pepper-colorful; sea salt for there is the possibility that occasionally a sliver of glass from the grinder to the error of the glass-ceramic grinders can fall out.,fruits and vegetables,glass mill sort pepper pepper sea salt,Germany,EU,Germany,EU,glass,foreign bodies,glass: kania glass-ceramic mill; sorts of pepper-black; pepper-colorful; sea salt,food,2019,02,2019-02,Q1,2019-Q1,2019-02-18 00:00:00 +00:00,recall,10.38577693,51.10697903,10.38577693,51.10697903,11.95996224791519,53.28014319079084,10.409122668692728,50.72224061926724,glass,glass
110065,110065,2019-01-31,Food Safety Authority (Ireland),Food Safety Authority,Ireland,Official,recall,Recall of SuperValu Fruit and Fibre Cereal Due to the Possible Presence of Insects,NA,fruit fibre pack size,France,EU,Ireland,EU,insects,foreign bodies,insects: supervalu fruit and fibre; pack size: 750g,food,2019,01,2019-01,Q1,2019-Q1,2019-01-31 00:00:00 +00:00,recall,2.53618475,46.18700581,-8.13793167,53.1754426,7.202106586010526,48.225708110878834,-9.631573141415387,51.79880283533999,insects,insects
107994,107994,2018-12-05,AFSCA Recalls (Belgium),AFSCA Recalls,Belgium,Official,recall,to be solved  the presence of particles of plastic,cocoa and cocoa preparations; coffee and tea,milk chocolate,Belgium,EU,Belgium,EU,particles,foreign bodies,particles: milk chocolate,food,2018,12,2018-12,Q4,2018-Q4,2018-12-05 00:00:00 +00:00,recall,4.64064572,50.63981435,4.64064572,50.63981435,5.78559713995859,50.543972367073586,4.4852930242994855,50.58671787863335,plastic,plastic
110271,110271,2018-11-30,NVWA Recalls (Netherlands),NVWA Recalls,Netherlands,Official,recall,"
Important safety warning hazelnut melkchocoladeletter of 160 grams of HEMA (addition",nuts; nut products and seeds,hazelnut,Netherlands,EU,Netherlands,EU,plastic,foreign bodies,plastic: hazelnut melkchocoladeletter,food,2018,11,2018-11,Q4,2018-Q4,2018-11-30 00:00:00 +00:00,recall,5.2814735,52.10080804,5.2814735,52.10080804,4.509474115411805,52.13059836499696,6.1273047123787165,52.94546101540101,plastic,plastic
108008,108008,2018-11-20,AFSCA Recalls (Belgium),AFSCA Recalls,Belgium,Official,recall,possible presence of pieces of glass or plexiglas,poultry meat and poultry meat products,chicken,Belgium,EU,Belgium,EU,pieces of glass,foreign bodies,pieces of glass: chicken salad,food,2018,11,2018-11,Q4,2018-Q4,2018-11-20 00:00:00 +00:00,recall,4.64064572,50.63981435,4.64064572,50.63981435,4.545539533647151,51.20763484768953,3.6118212638300577,51.33837712331345,glass,glass
107812,107812,2018-11-06,BVL Recalls (Germany),BVL Recalls,Germany,Official,recall,Warning for the product king's crown asparagus sections for there may be isolated cases of glass fragments in the product.,fruits and vegetables,asparagus,Germany,EU,Germany,EU,glass fragments,foreign bodies,glass fragments: kings crown asparagus sections,food,2018,11,2018-11,Q4,2018-Q4,2018-11-06 00:00:00 +00:00,recall,10.38577693,51.10697903,10.38577693,51.10697903,7.523063721046556,52.362134483009584,10.803999355960123,48.24102945997089,glass,glass
110294,110294,2018-10-02,NVWA Recalls (Netherlands),NVWA Recalls,Netherlands,Official,recall,"
Important security note Poiesz and DekaMarkt; Young Matured Cheese",milk and milk products,cheese,Netherlands,EU,Netherlands,EU,fragments,foreign bodies,fragments: young matured cheese,food,2018,10,2018-10,Q4,2018-Q4,2018-10-02 00:00:00 +00:00,recall,5.2814735,52.10080804,5.2814735,52.10080804,6.1574756815113005,51.412224624920455,6.61153000687116,52.353093986536024,other foreign body,other foreign body
107817,107817,2018-08-31,BVL Recalls (Germany),BVL Recalls,Germany,Official,recall,"Warning for the product edeka spinach portioned

450g for plastic foreign body",NA,spinach,Germany,EU,Germany,EU,plastic foreign body,foreign bodies,plastic foreign body: edeka spinach portioned 450g,food,2018,08,2018-08,Q3,2018-Q3,2018-08-31 00:00:00 +00:00,recall,10.38577693,51.10697903,10.38577693,51.10697903,11.85386148450246,51.754846287850654,9.853615564025166,54.591250346164976,plastic,plastic
108044,108044,2018-08-14,AFSCA Recalls (Belgium),AFSCA Recalls,Belgium,Official,recall,"possible presence of pieces of blue plastic hard



after a few similar complaints; the presence of pieces of blue plastic hard has been detected in scallops of turkey; mark "" volibon """,meat and meat products (other than poultry),meat product product,Belgium,EU,Belgium,EU,blue plastic,foreign bodies,blue plastic: meat product - product name,food,2018,08,2018-08,Q3,2018-Q3,2018-08-14 00:00:00 +00:00,recall,4.64064572,50.63981435,4.64064572,50.63981435,4.609247292002641,50.85332068766947,2.602809066912255,51.07038087554954,plastic,plastic
108047,108047,2018-08-03,AFSCA Recalls (Belgium),AFSCA Recalls,Belgium,Official,recall,possible presence of glass,nuts; nut products and seeds,pumpkin,Belgium,EU,Belgium,EU,possible presence of glass,foreign bodies,possible presence of glass: the company's wholefoodsreminder pumpkin seeds european.,food,2018,08,2018-08,Q3,2018-Q3,2018-08-03 00:00:00 +00:00,recall,4.64064572,50.63981435,4.64064572,50.63981435,4.035678306353171,50.91135779509831,4.60725895054327,51.38957538752589,glass,glass
107818,107818,2018-08-02,BVL Recalls (Germany),BVL Recalls,Germany,Official,recall,Warning for the product italiamo chopped tomatoes in tomato juice with basil; 400g for it cannot be excluded that in the affected product plastic foreign body are included.,fruits and vegetables,tomato,Germany,EU,Germany,EU,the affected product plastic foreign body,foreign bodies,the affected product plastic foreign body: italiamo chopped tomatoes in tomato juice with basil; 400g,food,2018,08,2018-08,Q3,2018-Q3,2018-08-02 00:00:00 +00:00,recall,10.38577693,51.10697903,10.38577693,51.10697903,9.703368449748067,50.28111731540487,9.333106676593653,52.104265462795986,plastic,plastic
108052,108052,2018-07-25,AFSCA Recalls (Belgium),AFSCA Recalls,Belgium,Official,recall,possible presence of metal particles,nuts; nut products and seeds,coconut,Belgium,EU,Belgium,EU,metal particles,foreign bodies,metal particles: coconut,food,2018,07,2018-07,Q3,2018-Q3,2018-07-25 00:00:00 +00:00,recall,4.64064572,50.63981435,4.64064572,50.63981435,5.118504158981376,51.40843401829624,4.747951752472693,50.706569280634206,metal,metal
108822,108822,2018-06-18,FoodSafetyNews.com,FoodSafetyNews.com,USA,Others,outbreak,Campylobacter in chicken liver parfait nearly killed British man,fruits and vegetables,vegetable,NA,NA,United States of America,non_EU,my body,foreign bodies,my body: vegetable,food,2018,06,2018-06,Q2,2018-Q2,2018-06-18 00:00:00 +00:00,alert,NA,NA,-112.46167057,45.67955203,NA,NA,-104.61800071188038,36.256268472878,other foreign body,other foreign body
110358,110358,2018-06-15,NVWA Recalls (Netherlands),NVWA Recalls,Netherlands,Official,recall,"
Important safety alert-wood; food speelset; A. I.&E.",fruits and vegetables,tomato,Netherlands,EU,Netherlands,EU,important safety alertwood,foreign bodies,important safety alertwood: tomato,food,2018,06,2018-06,Q2,2018-Q2,2018-06-15 00:00:00 +00:00,recall,5.2814735,52.10080804,5.2814735,52.10080804,6.1942037559772345,52.51553496345099,6.043490148677538,52.49913469944151,wood,other foreign body
108072,108072,2018-06-14,AFSCA Recalls (Belgium),AFSCA Recalls,Belgium,Official,recall,potential presence of broken glass,crustaceans and products thereof,shrimp,Belgium,EU,Belgium,EU,broken glass,foreign bodies,broken glass: shrimp,food,2018,06,2018-06,Q2,2018-Q2,2018-06-14 00:00:00 +00:00,recall,4.64064572,50.63981435,4.64064572,50.63981435,5.3890223018274686,50.25571209123996,4.749835694570436,50.649479782298044,glass,glass
