ID	ID_incident	date_published	data_source	source_type	alert_type	raw_text_product	product_categoty	product	origin_country	origin_country_EU	notified_country	notified_country_EU	hazard_description	hazard_group	summary	food_feed_fcm	date_published_year	date_published_month	date_published_year_month	date_published_quarter	date_published_year_quarter	long.origin	lat.origin	long.notified	lat.notified	long.origin.rand	lat.origin.rand	long.notified.rand	lat.notified.rand	hazard_type	hazard_type_large
149939	49907	2019-08-30	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: regal sweet & salted popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-6.833388947366488	54.90474120855213	1.2056829970823628	52.42166896683239	milk	milk-related
149940	49907	2019-08-30	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: odeon sweet popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-0.750490032600462	54.43145915056677	-3.329462984192018	58.39122675570825	milk	milk-related
149941	49907	2019-08-30	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: snackrite sweet & salted popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-5.009959067182431	50.1215329181801	-3.3359180495360032	56.82817742381221	milk	milk-related
149942	49907	2019-08-30	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: yorkshire popcorn popped to perfection sweet popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-3.0858138779845046	53.06064551046141	-2.3077444306545463	52.074018333056415	milk	milk-related
149943	49907	2019-08-30	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: whisper sweet popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-4.293353940898976	57.03267203160378	-2.6435479840491585	52.99523533106451	milk	milk-related
149944	49907	2019-08-30	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: tommy tucker sweet popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-2.534353337992719	52.65088972405559	-7.046589068750666	55.060407984511066	milk	milk-related
149945	49907	2019-08-30	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: morrisons sweet & salty popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-2.989119975874558	50.84374596715994	-0.11865845722599122	52.05432109869845	milk	milk-related
149946	49907	2019-08-30	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: toy story 4 sweet & salt popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-2.149694112664033	55.60221204551903	-2.624026830809207	53.056583691949534	milk	milk-related
149947	49907	2019-08-30	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: thurstons sweet popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-3.1945178366202924	54.6417600939311	-3.648259789987979	50.4624517274502	milk	milk-related
149948	49907	2019-08-30	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: morrisons market street salted popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-0.02636087823472444	51.7702928317675	-3.4648750125281516	50.76127092856841	milk	milk-related
149949	49907	2019-08-30	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: heritage salted popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-0.33127453853054867	52.51938001313024	-3.8407754388621935	52.42715581879822	milk	milk-related
149950	49907	2019-08-30	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: morrisons market street sweet popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-3.01192865247813	56.27839637955497	-3.4419233230979227	55.96781684362039	milk	milk-related
149951	49907	2019-08-30	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: big night in cinema sweet popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-3.954720713768495	52.39859004761319	-3.1979795635085595	57.15454338260742	milk	milk-related
149952	49907	2019-08-30	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: regal lightly salted popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-3.8607517182603193	58.42062612649465	-3.741506595725404	58.30011173385351	milk	milk-related
149953	49907	2019-08-30	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: jane plan lightly salted popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-0.3402169830307127	52.401337418013064	-1.6041303100218327	52.94323408277206	milk	milk-related
149954	49907	2019-08-30	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: alton towers sweet popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-0.26603077416712395	51.54327228813327	-1.0427504867061685	52.99891062707171	milk	milk-related
149955	49907	2019-08-30	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: regal sweet popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-5.728125512441441	54.80933849469069	0.7966967692267986	52.72895699913697	milk	milk-related
149956	49907	2019-08-30	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: sephra sweet popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-3.2621256376419683	52.585968389265474	-4.1262205637220895	56.97932661344075	milk	milk-related
149957	49907	2019-08-30	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: lol surprise sweet popcorn (multipack)	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-5.256924472579895	57.766142574083254	-3.266764531737272	52.235211744694965	milk	milk-related
149958	49907	2019-08-30	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: mackies lightly sea salted popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-2.8191957450926526	57.3678877340727	-4.927804895400467	54.72270972185354	milk	milk-related
149959	49907	2019-08-30	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: darlings salt popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-3.0706737555350854	50.88772074789575	-7.85419421325209	54.32984120091348	milk	milk-related
149991	49991	2019-08-30	FSA Alerts & Recalls (UK)	Official	recall	Flames Foods recalls various types of frozen products due to undeclared nuts (almond)	meat and meat products (other than poultry)	bakery product	United Kingdom	EU	United Kingdom	EU	nuts	allergens	nuts: flames foods lamb spring rolls	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-2.6184920249056183	56.67767876548088	-3.9102973593680783	55.25708294251604	unnamed nuts	nuts
149992	49991	2019-08-30	FSA Alerts & Recalls (UK)	Official	recall	Flames Foods recalls various types of frozen products due to undeclared nuts (almond)	milk and milk products	bakery product	United Kingdom	EU	United Kingdom	EU	nuts	allergens	nuts: flames foods cheese spring rolls	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-3.034432430620783	53.57969495862241	1.5758161428933732	52.41441493309276	unnamed nuts	nuts
149993	49991	2019-08-30	FSA Alerts & Recalls (UK)	Official	recall	Flames Foods recalls various types of frozen products due to undeclared nuts (almond)	fruits and vegetables	potato	United Kingdom	EU	United Kingdom	EU	nuts	allergens	nuts: flames foods vegetarian potato kubba	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-3.1089960993545125	51.11799379622987	-4.0693845830939015	56.33831552375882	unnamed nuts	nuts
149994	49991	2019-08-30	FSA Alerts & Recalls (UK)	Official	recall	Flames Foods recalls various types of frozen products due to undeclared nuts (almond)	poultry meat and poultry meat products	bakery product	United Kingdom	EU	United Kingdom	EU	nuts	allergens	nuts: flames foods chicken spring rolls	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-4.063085233284844	52.1429166419294	-3.8806485002321645	51.901080386531305	unnamed nuts	nuts
149995	49991	2019-08-30	FSA Alerts & Recalls (UK)	Official	recall	Flames Foods recalls various types of frozen products due to undeclared nuts (almond)	poultry meat and poultry meat products	chicken	United Kingdom	EU	United Kingdom	EU	nuts	allergens	nuts: flames foods chicken samosa	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-3.127807144618101	54.75965091703136	-2.6886102997336767	57.00391332398884	unnamed nuts	nuts
149997	49991	2019-08-30	FSA Alerts & Recalls (UK)	Official	recall	Flames Foods recalls various types of frozen products due to undeclared nuts (almond)	meat and meat products (other than poultry)	lamb	United Kingdom	EU	United Kingdom	EU	nuts	allergens	nuts: flames foods lamb samosa	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-1.11095319758868	50.898423691585435	-4.397978186725695	50.5771120669901	unnamed nuts	nuts
149999	49991	2019-08-30	FSA Alerts & Recalls (UK)	Official	recall	Flames Foods recalls various types of frozen products due to undeclared nuts (almond)	fruits and vegetables	flame food vegetable samosa	United Kingdom	EU	United Kingdom	EU	nuts	allergens	nuts: flames foods vegetable samosa sambousek	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-4.588687076587723	50.74842391193954	0.8330385985340811	52.83134009500026	unnamed nuts	nuts
150000	49991	2019-08-30	FSA Alerts & Recalls (UK)	Official	recall	Flames Foods recalls various types of frozen products due to undeclared nuts (almond)	fruits and vegetables	flame food vegetable samosa	United Kingdom	EU	United Kingdom	EU	nuts	allergens	nuts: flames foods vegetable samosa	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-2.5312431506085145	52.2754435995716	-6.207601356976198	57.35329042028101	unnamed nuts	nuts
150001	49991	2019-08-30	FSA Alerts & Recalls (UK)	Official	recall	Flames Foods recalls various types of frozen products due to undeclared nuts (almond)	milk and milk products	cheese	United Kingdom	EU	United Kingdom	EU	nuts	allergens	nuts: flames foods cheese samosa	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-3.1442714867595005	55.12108469556889	-4.357056401807377	57.08202148824427	unnamed nuts	nuts
150003	49991	2019-08-30	FSA Alerts & Recalls (UK)	Official	recall	Flames Foods recalls various types of frozen products due to undeclared nuts (almond)	fruits and vegetables	potato	United Kingdom	EU	United Kingdom	EU	nuts	allergens	nuts: flames foods potato kubba	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-6.359917149978843	55.076125757036145	-4.333028311685419	56.134849813791554	unnamed nuts	nuts
150004	49991	2019-08-30	FSA Alerts & Recalls (UK)	Official	recall	Flames Foods recalls various types of frozen products due to undeclared nuts (almond)	prepared dishes and snacks	bakery product	United Kingdom	EU	United Kingdom	EU	nuts	allergens	nuts: flames foods vegetarian spring rolls	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-5.62102262239598	56.2220308131297	0.6635405935294365	52.199148448422164	unnamed nuts	nuts
150119	150119	2019-08-30	FSA Alerts & Recalls (UK)	Official	recall	Sunburst Snacks recalls its Spicy Cashews because they may contain undeclared mustard and celery	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	mustard	allergens	mustard: sunburst snacks spicy cashews	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-4.292438806786651	57.94596325296181	-0.6411575362259079	52.52723317324624	mustard	mustard
150005	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: morrisons sweet popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-4.641389575867208	56.248016405260266	-4.488280308373105	50.45145025878983	milk	milk-related
150006	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: body sweet & salty popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-4.953366293316938	56.85495477125299	-3.2052879244037835	52.916250128025766	milk	milk-related
150007	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: thomas tucker classic sweet & salty popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-1.9124491326947943	53.9510633978788	-2.570520257346386	55.56234689999058	milk	milk-related
150008	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: snackrite sweet popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-2.729485432454709	52.153426499426814	-3.97302311902051	57.218448597946086	milk	milk-related
150009	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: mackies sweet & salted popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-4.039744829455589	57.16572929576668	-3.9613985421926277	58.26076208658569	milk	milk-related
150010	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: lol surprise sweet & salted popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-0.13100241669898516	52.14686442246962	-2.3538495451791923	53.458685421235955	milk	milk-related
150011	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: chessington sweet popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	0.34234680731797873	51.98300396972721	-3.8817932404905164	56.414031224068935	milk	milk-related
150012	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: sephra sweet & salty popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-2.7203497703365	52.382468341215834	-2.9059475164786552	53.13829840926151	milk	milk-related
150013	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: thomas tucker classic lightly sea salted popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	0.4005212087194412	52.047467717745285	-0.40341453312888476	51.538322309970354	milk	milk-related
150014	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: thomas tucker classic cinema sweet popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	0.4861845664031996	52.189694043235924	-1.9096411965218998	54.677343954316676	milk	milk-related
150015	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: darlings sweet popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-2.26398048679785	55.8345547834671	-4.6356135821005555	54.96612823690603	milk	milk-related
150016	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: tommys salted popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-2.0708759122597744	53.02536495934703	0.7963415377018626	52.87637237614881	milk	milk-related
150017	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: heritage sweet popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-6.720700374666222	54.48302858484766	-3.594533396279372	52.73437293255018	milk	milk-related
150018	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: uncle sams sea salt popcorn (multipack)	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-5.981888187257013	56.73284607320592	-3.8898089840335035	51.72462858985534	milk	milk-related
150019	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: uncle sams sweet â€˜nâ€™ salt popcorn (multipack)	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-0.36462277469587967	53.446607335198976	-4.05610796635211	55.810963282305806	milk	milk-related
150020	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: heritage sweet & salted popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-2.9951060839247723	54.93783405370363	-3.929198256819409	58.35219436787381	milk	milk-related
150021	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: big night in simply sweet popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-7.243211256556128	57.42887190270676	-1.4660038878623958	54.08215488322524	milk	milk-related
150022	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: greggs sweet & salty popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-4.3483063346465904	55.96648642557805	-3.7594766819183745	53.159024264181014	milk	milk-related
150023	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: mackies sweet popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-7.525480335428372	54.44631969298553	-0.9459465043726691	51.921695929324	milk	milk-related
150024	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: tommys sweet & salt popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-2.6834274683456734	54.73178143359455	-0.7398600742980221	54.345721830221315	milk	milk-related
150025	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: morrisons salted popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-5.227993330403946	58.00834757478822	0.6620147776000387	51.247144594027915	milk	milk-related
150026	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: big night in sweet â€˜nâ€™ salted popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-3.496340083811266	52.61231991169909	-2.913726755039031	52.600324314369544	milk	milk-related
150027	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: big night in simply sweet â€˜nâ€™ salted popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-2.1379007123258074	53.282986755222076	-1.0617705643015825	51.901825998717754	milk	milk-related
150028	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: tommys sweet popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-6.021092556756541	54.23407385529649	-4.802152358014525	55.06966967789864	milk	milk-related
150029	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: uncle sams cinema sweet popcorn (multipack)	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-3.2936056220124157	53.14632354312355	-0.4310307693210973	53.14121904662571	milk	milk-related
150030	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: big night in sweet â€˜nâ€™ salted popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-2.159656101478091	51.98341681397995	-2.5924826097372256	57.358132739623684	milk	milk-related
150031	50005	2019-08-25	FSA Alerts & Recalls (UK)	Official	update	Updated: Thomas Tucker recalls several Popcorn products because they may contain undeclared milk	cereals and bakery products	bakery product	United Kingdom	EU	United Kingdom	EU	milk or milk constituents	allergens	milk or milk constituents: thurstons salted popcorn	food	2019	08	2019-08	Q3	2019-Q3	-2.86563362	54.12387156	-2.86563362	54.12387156	-3.9158007217464674	55.06035878958474	-2.8196890128380634	56.28173235248914	milk	milk-related
